pass,point_index,i_power,j_freq,pump_power_dbm,pump_freq_ghz,pump_current_peak_a,status,pump_status,gain_status,warm_started,warm_retry_reseed,pump_predictor,pump_failure_reason,gain_failure_reason,gain_db,gain_vs_off_db,gain_vs_pumpdiag_db,signal_ghz,linear_rel_residual,pump_runtime_s,pump_wall_runtime_s,pump_setup_runtime_s,pump_schur_setup_runtime_s,pump_solve_wall_runtime_s,pump_write_runtime_s,pump_factor_runtime_s,pump_preconditioner_assembly_runtime_s,pump_preconditioner_numeric_factor_runtime_s,pump_newton_total,pump_gmres_total,pump_coeff_rel,pump_time_rel,pump_branch_current_max,pump_continuation_method,pump_continuation_steps,pump_continuation_reached_target,pump_continuation_fold_lambda,pump_continuation_runtime_s,gain_total_runtime_s,gain_wall_runtime_s,gain_gamma_hat_runtime_s,gain_khat_build_runtime_s,gain_khat_off_runtime_s,gain_matrix_assemble_runtime_s,gain_factor_solve_runtime_s,gain_baseline_off_runtime_s,gain_baseline_pumpdiag_runtime_s,spectrum_peak_gain_db,spectrum_peak_signal_ghz,elapsed_s,pump_dir
warm,18,18,0,-30.15,7.043,3.7081926699409006e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.812030994569867,7.874387360965931,9.794911039359597,6.9430000000000005,1.5562991227512966e-12,0.29548160001286305,0.36800630000652745,0.009197400009725243,0.0002886999864131212,0.29616870000609197,0.05862279998837039,0.18641990001196973,0.07088740001199767,0.11504429997876287,1,1,9.661650517699798e-10,9.661640360993317e-10,1.650525411670224e-06,direct,,,,,0.5647776999976486,0.5647775999968871,0.12986280000768602,0.016597900015767664,0.0005699000030290335,0.10100659998715855,0.2619230999844149,0.00493219998315908,0.0049956000002566725,,,0.96665159999975,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0018_p_m30p15dbm_fp_7p043ghz\pump
warm,19,19,0,-30.145,7.043,3.7103278917391077e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.805707238904265,7.8680636053003274,9.786985691054356,6.9430000000000005,1.3967458629970274e-12,0.2906815999886021,0.38170130000798963,0.009381099982419983,0.00033799998345784843,0.291323299985379,0.07402970001567155,0.15694250000524335,0.038304799993056804,0.11797620001016185,1,1,9.494899668399377e-10,9.49488595333065e-10,1.650734958539969e-06,direct,,,,,0.5764542999968398,0.5764523000107147,0.11528389999875799,0.013761599984718487,0.0005181999877095222,0.11073480002232827,0.26380350001272745,0.004365200002212077,0.004208300000755116,,,0.9907505000010133,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0019_p_m30p145dbm_fp_7p043ghz\pump
warm,20,20,0,-30.14,7.043,3.71246434302363e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.799285689817271,7.861642056213334,9.778878021884179,6.9430000000000005,1.4149741954332437e-12,0.35749569998006336,0.4424872000236064,0.013531200005672872,0.0006713999900966883,0.3579668999882415,0.06698570001753978,0.19117700000060722,0.06743470000219531,0.12297409999882802,1,1,9.352013998405194e-10,9.352034229048172e-10,1.6513095136222023e-06,direct,,,,,0.5357303000055254,0.5357291999971494,0.11906960001215339,0.014751099981367588,0.0005599000141955912,0.09929149999516085,0.2436431999958586,0.0040766000165604055,0.0060458999942056835,,,1.0225185000163037,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0020_p_m30p14dbm_fp_7p043ghz\pump
warm,21,21,0,-30.135,7.043,3.7146020245024245e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.792772115242597,7.855128481638661,9.770594342166678,6.9430000000000005,1.3711624149982332e-12,0.26957709999987856,0.3442841000214685,0.008297799999127164,0.00029150000773370266,0.27027340000495315,0.06016799999633804,0.1293576000025496,0.03289269999368116,0.09588080001412891,1,1,9.231791425476235e-10,9.231807020848114e-10,1.6518385775474862e-06,direct,,,,,0.4588999999978114,0.4588995999947656,0.10055929998634383,0.021898500010138378,0.0009137999732047319,0.09423209997476079,0.18789239999023266,0.0066223000176250935,0.0040463000186719,,,0.8516485000145622,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0021_p_m30p135dbm_fp_7p043ghz\pump
warm,22,22,0,-30.130000000000003,7.043,3.716740936883832e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.786174307317437,7.848530673713502,9.762143238099558,6.9430000000000005,1.393842294430021e-12,0.2535877999907825,0.33110549999400973,0.009023399994475767,0.00028799998108297586,0.2541810999973677,0.06396850000601262,0.11887929998920299,0.03559129999484867,0.08259080001153052,1,1,9.133373215428169e-10,9.133368734833878e-10,1.6523237369645854e-06,direct,,,,,0.6278516000020318,0.6278502000204753,0.15581080000265501,0.016406400012783706,0.0005210999806877226,0.11226049999822862,0.2712868999806233,0.006504200020572171,0.009290399990277365,,,1.045724399999017,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0022_p_m30p13dbm_fp_7p043ghz\pump
warm,23,23,0,-30.125,7.043,3.718881080876645e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.779497736066713,7.841854102462776,9.75353114253397,6.9430000000000005,1.4701380028877357e-12,0.34612339999875985,0.4283092000114266,0.011298500001430511,0.0004037999897263944,0.34694780001882464,0.06494820001535118,0.1681774000171572,0.06621989997802302,0.101135200005956,1,1,9.055815272835964e-10,9.055803873581118e-10,1.6529160840513103e-06,direct,,,,,0.6189512999844737,0.6189496000006329,0.15448029999970458,0.01602650000131689,0.0007572000031359494,0.11296909998054616,0.27789120000670664,0.004793400003109127,0.00448190001770854,,,1.0915510000195354,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0023_p_m30p125dbm_fp_7p043ghz\pump
warm,24,24,0,-30.12,7.043,3.7210224571900196e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.77274935546785,7.835105721863913,9.74476585879557,6.9430000000000005,1.5802759471546684e-12,0.4925445000117179,0.583324499981245,0.010077500017359853,0.0004867000097874552,0.4934198999835644,0.07426569997915067,0.22227560001192614,0.07501390000106767,0.14650490001076832,1,1,8.998113737894685e-10,8.99812967260713e-10,1.6534695737377907e-06,direct,,,,,0.6323110000230372,0.6323106000199914,0.17034969999804161,0.022623700002441183,0.0008477999945171177,0.11934249999467283,0.2575580000120681,0.005557900003623217,0.003642399999080226,,,1.2784028000023682,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0024_p_m30p12dbm_fp_7p043ghz\pump
warm,25,25,0,-30.115000000000002,7.043,3.723165066533546e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.765891347307173,7.828247713703237,9.735810724942663,6.9430000000000005,1.1946954913101746e-12,0.2536515999818221,0.3672009000147227,0.006870400015031919,0.0003583999932743609,0.254744199977722,0.09916949999751523,0.13371719999122433,0.03825620000134222,0.09493900000234134,1,1,8.959213733960419e-10,8.959213660216821e-10,1.6539733536163706e-06,direct,,,,,0.5246890000125859,0.5246886000095401,0.11993750001420267,0.016514499991899356,0.0005840999947395176,0.08345159998862073,0.23898489997372963,0.006251999991945922,0.003948800003854558,,,0.9716498000198044,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0025_p_m30p115dbm_fp_7p043ghz\pump
warm,26,26,0,-30.11,7.043,3.725308909617224e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.759067196438883,7.821423562834944,9.726810011169702,6.9430000000000005,1.6300154828366087e-12,0.2103429000126198,0.29061820000060834,0.007569799985503778,0.0003209999995306134,0.21080510001047514,0.06776119998539798,0.116194500005804,0.0390285000030417,0.07663830000092275,1,1,8.938016186511723e-10,8.9380166513862e-10,1.654426624999166e-06,direct,,,,,0.44918770002550445,0.4491874000232201,0.063887700001942,0.015690900007029995,0.0004836999869439751,0.10735820000991225,0.21007579998695292,0.004510600003413856,0.004568800010019913,,,0.7723639000032563,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0026_p_m30p11dbm_fp_7p043ghz\pump
warm,27,27,0,-30.105,7.043,3.7274539871514613e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.752106798483459,7.8144631648795215,9.717594861608465,6.9430000000000005,1.3314144910390212e-12,0.2500718999945093,0.4086091000062879,0.006435400020563975,0.0002682000049389899,0.2507931999862194,0.1467875000089407,0.12876870000036433,0.03950300000724383,0.08871880001970567,1,1,8.933385237530693e-10,8.933390939613402e-10,1.6548288844376977e-06,direct,,,,,0.40644350001821294,0.4064430000144057,0.09346390000428073,0.01354330001049675,0.0005586999759543687,0.08075799999642186,0.1712124999903608,0.004233400017255917,0.003938699985155836,,,0.8501990000077058,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine\warm\points\point_0027_p_m30p105dbm_fp_7p043ghz\pump
