compression_db,compression_model_depletion_only,external_manley_rowe_evaluable,external_manley_rowe_photon_flux,external_manley_rowe_photon_scale,external_manley_rowe_rel_err,external_supplied_power,gain_db,gain_vs_off_db,hb_residual_rel,idler_s21_imag,idler_s21_real,last_converged_signal_current_a,manley_rowe_evaluable,manley_rowe_photon_flux,manley_rowe_photon_scale,manley_rowe_rel_err,power_balance_rel_err,pump_depletion_db,pump_s21_imag,pump_s21_real,recovery_rung,signal_current_a,signal_power_dbm,signal_s21_imag,signal_s21_real,status
nan,0.08791541015665014,1.0,2.666538581638544e-30,2.8407749344288587e-30,0.9386659074329854,1.1599792881788272e-19,-82.5821513945818,0.08791541185176954,1.215157291590835e-12,2.7835125569968302e-06,-4.3357608850636295e-06,1e-10,1.0,2.0815639439358856e-26,4.163056123935998e-26,0.5000086191410392,2.055898099677346e-15,-3.666400516522117e-12,-0.0016248135763395517,1.4149490811027482e-05,adaptive_first_point,1e-10,-156.02059991327963,-7.341410496452073e-05,-1.13317870696806e-05,VALID_SOLVED
nan,0.0879154065482967,1.0,9.318354092995883e-30,9.486637071184605e-30,0.9822610502619652,4.0618814501681986e-19,-82.58215139409721,0.08791541233636324,7.171139850206173e-12,2.783512536683801e-06,-4.335760900671895e-06,1.8478497974222944e-10,1.0,2.0815640089009335e-26,4.163057192867504e-26,0.5000085063609605,7.907300379621785e-16,1.361399881716352e-10,-0.0016248135763659768,1.4149490779657075e-05,previous,1.8478497974222944e-10,-150.68726657994628,-7.341410496161938e-05,-1.1331787115644834e-05,VALID_SOLVED
nan,0.08791539485011442,1.0,3.204608931305484e-29,3.2164472089617973e-29,0.9963194553222173,1.397757385882278e-18,-82.58215139181982,0.08791541461374891,2.4433883772170845e-11,2.783512505720294e-06,-4.335760894902195e-06,3.414548873833601e-10,1.0,2.0815642298554317e-26,4.1630608411408896e-26,0.5000081212565171,4.7443802200878365e-15,4.1369929704160313e-10,-0.001624813576417712,1.4149490801730403e-05,previous,3.414548873833601e-10,-145.35393324661297,-7.341410495675303e-05,-1.1331787274847778e-05,VALID_SOLVED
nan,0.08791535419941329,1.0,1.0964267511829382e-28,1.0964303341287922e-28,0.9999967321719014,4.783122120409901e-18,-82.58215138475025,0.08791542168330946,8.359986919974733e-11,2.7835124053196585e-06,-4.335760863394947e-06,6.309573444801942e-10,1.0,2.0815649843457412e-26,4.163073298379235e-26,0.5000068063072862,7.907300323075978e-16,1.361470935989928e-09,-0.001624813576594361,1.4149490877105739e-05,previous,6.309573444801942e-10,-140.02059991327963,-7.34141049401522e-05,-1.1331787778734802e-05,VALID_SOLVED
nan,0.08791524339573129,1.0,3.747191690031482e-28,3.747203924175233e-28,0.9999967351273112,1.6348261109097744e-17,-82.58215133261078,0.08791547382279244,1.2452392618480902e-12,2.783511652739469e-06,-4.335760622652619e-06,1.1659144011798312e-09,1.0,2.0815675249064093e-26,4.163115762877864e-26,0.5000023164062751,8.856176194666974e-15,5.818037607241422e-09,-0.001624813577425,1.4149491231536245e-05,previous,1.1659144011798312e-09,-134.6872665799463,-7.341410482870907e-05,-1.1331791423797015e-05,VALID_SOLVED
nan,0.0879148375112669,1.0,1.2797023083245965e-27,1.2797064857327906e-27,0.999996735651307,5.583166809084317e-17,-82.58215118211787,0.08791562431570249,9.669721403173783e-13,2.783509485768915e-06,-4.335759939830741e-06,2.1544346900318866e-09,1.0,2.0815762355212518e-26,4.163260831400372e-26,0.4999869861195038,6.009547744680913e-15,1.9814848428723053e-08,-0.001624813580033798,1.4149492344700885e-05,previous,2.1544346900318866e-09,-129.35393324661294,-7.341410450580206e-05,-1.1331801952776223e-05,VALID_SOLVED
nan,0.08791345152448539,1.0,4.36982871214365e-27,4.369842976108294e-27,0.9999967358175746,1.906505079580889e-16,-82.58215066832716,0.08791613810641642,9.95785393062107e-13,2.7835020853101296e-06,-4.335757604388919e-06,3.981071705534969e-09,1.0,2.0816059782943106e-26,4.1637561749486737e-26,0.4999346481473475,8.223589840408424e-15,6.760765103308586e-08,-0.0016248135889416673,1.4149496145655265e-05,previous,3.981071705534969e-09,-124.02059991327963,-7.341410340235697e-05,-1.1331837905824249e-05,VALID_SOLVED
nan,0.08790871905034398,1.0,1.4921209350854303e-26,1.4921258055861044e-26,0.9999967358645928,6.509956940612887e-16,-82.58214891392106,0.08791789251250458,9.689309577058552e-13,2.7834768158442563e-06,-4.335749630648627e-06,7.356422544596422e-09,1.0,2.081707536615477e-26,4.1654475502829086e-26,0.49975603137148894,7.116562782148677e-15,2.3079876143583533e-07,-0.0016248136193580762,1.4149509124115733e-05,previous,7.356422544596422e-09,-118.68726657994628,-7.341409963485169e-05,-1.1331960669120597e-05,VALID_SOLVED
nan,0.08789255983746777,1.0,5.094942607234727e-26,5.094959237800035e-26,0.9999967358786338,2.222867387539506e-15,-82.58214292339788,0.08792388303568974,1.3103819653031213e-12,2.7833905320711362e-06,-4.335722405409925e-06,1.3593563908785241e-08,1.0,2.0820543136327326e-26,4.171222839977136e-26,0.4991472269662162,8.223562553997402e-15,7.880257726355921e-07,-0.001624813723216953,1.414955343881014e-05,previous,1.3593563908785241e-08,-113.35393324661297,-7.341408676911803e-05,-1.1332379850750584e-05,VALID_SOLVED
nan,0.08783738380222655,1.0,1.7396954531633043e-25,1.7397011317542726e-25,0.9999967358813162,7.590100644056e-15,-82.58212246846767,0.08794433796589773,1.06855624679664e-12,2.783095905571272e-06,-4.335629447523241e-06,2.511886431509582e-08,1.0,2.0832384155320884e-26,4.190942919516116e-26,0.497081075915159,6.64205001076195e-15,2.6907396488695667e-06,-0.0016248140778548515,1.414970474304833e-05,previous,2.511886431509582e-08,-108.02059991327963,-7.341404282045431e-05,-1.133381116973459e-05,VALID_SOLVED
nan,0.0876489866727671,1.0,5.940279598181849e-25,5.940298988045052e-25,0.9999967358775641,2.591679001297433e-14,-82.58205262452634,0.08801418190722299,1.00601347871106e-12,2.78208982420932e-06,-4.335312083937412e-06,4.641588833612773e-08,1.0,2.0872817613362545e-26,4.2582789173877087e-26,0.49017027814061603,6.6418512717951565e-15,9.188057042308628e-06,-0.0016248152888611392,1.415022125684617e-05,previous,4.641588833612773e-08,-102.68726657994631,-7.341389254267632e-05,-1.1338698511170267e-05,VALID_SOLVED
nan,0.08700574432980895,1.0,2.028340234729361e-24,2.028346855535501e-24,0.9999967358609688,8.849426788933344e-14,-82.58181414323872,0.08825266319485961,4.723903312069894e-12,2.778653754726783e-06,-4.334228966428689e-06,8.576958985908945e-08,1.0,2.101089968170677e-26,4.4882105625754114e-26,0.4681353378761793,1.1384867590935638e-14,3.137821861542989e-05,-0.0016248194248086704,1.4151983496977118e-05,previous,8.576958985908945e-08,-97.35393324661295,-7.341337693464219e-05,-1.1355386959057425e-05,VALID_SOLVED
nan,0.08480993112962312,1.0,6.925896310503189e-24,6.925918918052738e-24,0.999996735805051,3.021693073029314e-13,-82.58099988721371,0.08906691921985502,5.764582153332905e-11,2.766912328332372e-06,-4.330536865529692e-06,1.584893192461114e-07,1.0,2.148262149685381e-26,5.273435229111156e-26,0.4073743312189071,4.109768646244334e-15,0.00010720297737520923,-0.0016248335577724222,1.4157984169881264e-05,previous,1.584893192461114e-07,-92.02059991327963,-7.341158747790997e-05,-1.1412374914192026e-05,VALID_SOLVED
nan,0.07731895463440938,1.0,2.3649152092134713e-23,2.364922929186279e-23,0.9999967356345052,1.0317869528694746e-12,-82.57822004597162,0.09184676046194024,9.666646587589078e-13,2.7267193507217875e-06,-4.318000619207902e-06,2.928644564625237e-07,1.0,2.3096060631958278e-26,7.955927891999556e-26,0.29030002465436583,9.314923644197283e-15,0.00036675613375081184,-0.0016248819387516017,1.4178280254962899e-05,previous,2.928644564625237e-07,-86.68726657994628,-7.340514022849206e-05,-1.160702078697711e-05,VALID_SOLVED
nan,0.05181823625790759,1.0,8.07551339381909e-23,8.075539758183694e-23,0.999996735281431,3.5232618194452826e-12,-82.5687342908725,0.10133251556107484,9.114176185225431e-13,2.5883068161007194e-06,-4.276043720027333e-06,5.411695265464637e-07,1.0,2.863701853641983e-26,1.7130698165164466e-25,0.16716784254977793,3.7738020390642235e-15,0.0012604495966641593,-0.0016250485583874366,1.424531199830072e-05,previous,5.411695265464637e-07,-81.35393324661295,-7.337918824435035e-05,-1.227227546066134e-05,VALID_SOLVED
nan,-0.034368370398408295,1.0,2.757875378825906e-22,2.7578843803261435e-22,0.9999967360849853,1.2032350810826651e-11,-82.53642120878928,0.13364559764428968,1.0261412251979615e-12,2.1026014621777503e-06,-4.143201611742532e-06,1e-06,1.0,4.7929564607919366e-26,4.863870660113611e-25,0.09854202127734997,4.373881568324422e-14,0.004395315160351743,-0.0016256334315765456,1.4447204205693141e-05,previous,1e-06,-76.02059991327963,-7.324435623815104e-05,-1.4550434153722585e-05,VALID_SOLVED
