theta,mu,source_current_a,max_abs_sin_phi,max_abs_phi,min_cos_phi,strongest_branch,state_norm,pump_node_flux,time_s
0.0,1.1299598687329626e-05,1.0,0.7518638411391109,0.8508844618709706,0.6593184089554469,1829,6.329023969844416,-9.866573179775453e-18,0.0
3.141592653589793,-1.2149799343664812e-05,-1.0,0.8138756261834159,7.153725540186143,0.5810391252786276,2493,6.325404401508659,-2.7720158937429526e-16,6.329113924050633e-11
6.283185307179586,1.3e-05,1.0,0.7518638905175352,0.8508845367641115,0.6593183526460005,1829,6.7661952253069995,-1.4587330450583606e-17,1.2658227848101266e-10
9.42477796076938,-1.3e-05,-1.0,0.9999917715995353,28.689326963855173,-0.9151191099233006,2493,7.199896291689742,1.8702372372633685e-17,1.8987341772151898e-10
12.566370614359172,1.3e-05,1.0,0.9920447198812291,36.666215010157124,-0.9899218712157133,2497,7.219268653766607,-1.8370334039119542e-17,2.531645569620253e-10
