compression_db,compression_model_depletion_only,external_manley_rowe_evaluable,external_manley_rowe_photon_flux,external_manley_rowe_photon_scale,external_manley_rowe_rel_err,external_supplied_power,gain_db,gain_vs_off_db,hb_residual_rel,idler_s21_imag,idler_s21_real,last_converged_signal_current_a,manley_rowe_evaluable,manley_rowe_photon_flux,manley_rowe_photon_scale,manley_rowe_rel_err,power_balance_rel_err,pump_depletion_db,pump_s21_imag,pump_s21_real,recovery_rung,signal_current_a,signal_power_dbm,signal_s21_imag,signal_s21_real,status
0.0,4.46788332867197,1.0,2.7847753896690907e-31,2.3251400550201393e-29,0.011976807090207606,-1.1512437428921757e-21,4.253049148314579,4.4678833333192305,1.2095726390377877e-12,-1.0469745714246057,1.1967313351706124,1e-10,1.0,1.2676864669090145e-24,2.5346825235612283e-24,0.5001361926494508,3.4771541584735815e-15,-8.285708119615265e-09,0.05004222876756618,-0.29687020873574077,adaptive_first_point,1e-10,-156.02059991327963,0.534243327982024,-1.541809928926898,VALID_SOLVED
1.1932760290989108e-07,4.467883198123332,1.0,1.0212742840651637e-30,7.946343818334304e-29,0.01285212806559937,-6.165605860737642e-22,4.253049028986976,4.467883213991628,1.307717384604074e-12,-1.0469746594661873,1.196731181308593,1.8478497974222944e-10,1.0,1.2676867108337284e-24,2.534710745772023e-24,0.5001307202205496,4.899626303755659e-15,-2.8327828971441704e-08,0.05004225462299461,-0.2968702036729203,previous,1.8478497974222944e-10,-150.68726657994628,0.5342434592866588,-1.5418098597046108,VALID_SOLVED
5.267625340366067e-07,4.467882752373634,1.0,3.507038684539605e-30,2.7135158865440782e-28,0.012924334447166824,-1.1858018633451653e-21,4.253048621552045,4.4678828065566965,1.2097727125020364e-12,-1.0469749600955947,1.196730655939144,3.414548873833601e-10,1.0,1.2676875437194484e-24,2.5348071118598102e-24,0.5001120352662002,4.2674164270108065e-15,-9.676260326330066e-08,0.05004234290759052,-0.29687018638566043,previous,3.414548873833601e-10,-145.35393324661297,0.5342439076339789,-1.5418096233441816,VALID_SOLVED
1.917963153630353e-06,4.467881230345421,1.0,1.2041381988634547e-29,9.26609077118519e-28,0.01299510471673739,-9.200201731448957e-22,4.253047230351426,4.467881415356077,1.2315735741128494e-12,-1.0469759865948338,1.1967288620432424,6.309573444801942e-10,1.0,1.26769038761285e-24,2.535136158270078e-24,0.5000482453289193,1.5805245632673696e-16,-3.304360500777648e-07,0.05004264435941916,-0.29687012735731694,previous,6.309573444801942e-10,-140.02059991327963,0.5342454385434977,-1.5418088162779444,VALID_SOLVED
6.668296351541869e-06,4.467876033295677,1.0,4.1165339473441695e-29,3.1639943052968205e-27,0.013010560545108154,-7.870032568090007e-22,4.2530424800182285,4.467876665022879,1.2185879597214955e-12,-1.0469794915897617,1.1967227366964275,1.1659144011798312e-09,1.0,1.2677000978915176e-24,2.5362596998294268e-24,0.4998305567749136,1.0273408788345188e-14,-1.1283208412038448e-06,0.0500436736785416,-0.2968699258004087,previous,1.1659144011798312e-09,-134.6872665799463,0.5342506658952766,-1.5418060604994452,VALID_SOLVED
2.288860122767744e-05,4.46785828766303,1.0,1.4060495628742746e-28,1.0803573982422211e-26,0.013014670563296608,-2.4908106934034062e-22,4.253026259713354,4.467860444718003,1.5566331009395513e-12,-1.0469914591350125,1.1967018214189318,2.1544346900318866e-09,1.0,1.2677332500175347e-24,2.5400960465031105e-24,0.49908870641438646,5.8479386906158996e-15,-3.85268337765865e-06,0.05004718830549412,-0.2968692375541518,previous,2.1544346900318866e-09,-129.35393324661294,0.534268514816183,-1.5417966506283163,VALID_SOLVED
7.827436659813003e-05,4.46779769368135,1.0,4.801586817850488e-28,3.688841864860884e-26,0.013016515735167109,6.219553269370055e-21,4.252970873947984,4.467805058952632,1.2222425628622991e-11,-1.047032317858697,1.1966304053657575,3.981071705534969e-09,1.0,1.2678464020421425e-24,2.55319496314452e-24,0.49657249851404234,7.74455978343342e-15,-1.3154522475744557e-05,0.0500591887801937,-0.29686688726653104,previous,3.981071705534969e-09,-124.02059991327963,0.5343294593468938,-1.541764518630185,VALID_SOLVED
0.0002673867483276027,4.467590798638714,1.0,1.6382545825265174e-27,1.2594474155014564e-25,0.013007725152814235,-1.1325042540764767e-21,4.252781761566252,4.467615946570903,1.2167307286597508e-12,-1.0471717918572587,1.1963865502637827,7.356422544596422e-09,1.0,1.2682322823807552e-24,2.5979164408251428e-24,0.4881728536187803,9.008947236937e-15,-4.49010918526227e-05,0.05010016255369377,-0.2968588592419015,previous,7.356422544596422e-09,-118.68726657994628,0.5345375377193138,-1.5416547880360478,VALID_SOLVED
0.0009131213123696469,4.466884356529926,1.0,5.583596338452939e-27,4.299024765554773e-25,0.012988053437585623,-7.910972997136529e-22,4.2521360270022095,4.466970212006861,1.2007944001651832e-12,-1.0476474819365502,1.1955538948254623,1.3593563908785241e-08,1.0,1.2695439251341243e-24,2.7505563292523183e-24,0.4615589623206239,7.112244650005945e-15,-0.00015316029434941925,0.05024003162741607,-0.29683141432484056,previous,1.3593563908785241e-08,-113.35393324661297,0.5352478118232228,-1.5412799253704523,VALID_SOLVED
0.003117958432341972,4.464472372945908,1.0,1.894241059680217e-26,1.4662648901938534e-24,0.012918818914294411,-7.874331711605845e-22,4.249931189882238,4.4647653748868885,2.0201785142822434e-12,-1.0492653773285798,1.1927107745876846,2.511886431509582e-08,1.0,1.2739525888571566e-24,3.271008279361169e-24,0.38946785824276814,2.3706548416017563e-15,-0.000521152429824312,0.050717182800948425,-0.2967373204896029,previous,2.511886431509582e-08,-108.02059991327963,0.5376704872728312,-1.5399978410421127,VALID_SOLVED
0.010645092825225966,4.456239584682484,1.0,6.315924066383586e-26,4.987231681141282e-24,0.012664188211401169,-8.814519453987496e-22,4.242404055489354,4.4572382404940045,1.4932848572778865e-12,-1.054714950491239,1.1830045275002907,4.641588833612773e-08,1.0,1.2881624397045979e-24,5.039390241036369e-24,0.25561871140975234,2.2123145972932e-15,-0.0017585849169723389,0.05234116780659582,-0.2964116293829124,previous,4.641588833612773e-08,-102.68726657994631,0.5459118596632092,-1.5355961963977556,VALID_SOLVED
0.03630527637655767,4.428189118935707,1.0,1.9491133460611622e-25,1.680081964220034e-23,0.01160129914831878,-9.0116717770133e-22,4.216743871938023,4.431578056942673,1.698569740681045e-11,-1.0724252624707449,1.149947569044703,8.576958985908945e-08,1.0,1.3258763700874038e-24,1.097434633882493e-23,0.12081597656497609,9.792966997407302e-15,-0.0057744486748383395,0.05781654728121626,-0.2952506754356493,previous,8.576958985908945e-08,-97.35393324661295,0.57364858084218,-1.5203143281567464,VALID_SOLVED
0.12280125008054377,4.333748948857192,1.0,3.7948422362870952e-25,5.472112220216516e-23,0.006934876485659763,-9.400090800643812e-22,4.130247898234037,4.345082083238687,1.268212546973133e-12,-1.1225426928655577,1.0396928240043386,1.584893192461114e-07,1.0,1.3156908849117189e-24,3.00369695479286e-23,0.0438023843521342,5.788357448618221e-14,-0.017435813470109807,0.07556598622541641,-0.29079679486133597,previous,1.584893192461114e-07,-92.02059991327963,0.662769279095664,-1.4659800609163163,VALID_SOLVED
0.4256909946963594,4.006204105672364,1.0,5.694668163712489e-25,1.6008367910767313e-22,0.0035573071505198384,6.919002184478148e-21,3.8273581536182193,4.042192338622871,1.1466805803283447e-12,-1.210380205643803,0.6786681942674059,2.928644564625237e-07,1.0,5.9903138567945635e-25,8.3529898794709e-23,0.007171460690401321,5.8697503684121804e-12,-0.03251825716090018,0.1299161510327933,-0.2703365052425349,previous,2.928644564625237e-07,-86.68726657994628,0.9131193127161463,-1.2570620743618868,VALID_SOLVED
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.23833969236088e-07,nan,nan,nan,nan,nan,nan,nan,nan,signal_substep,5.411695265464637e-07,-81.35393324661295,nan,nan,DEADLINE
4.881212265348917,-0.5617963643056609,1.0,2.3569741581116626e-23,7.567040619317183e-23,0.31147898850903033,-3.5240059301678826e-19,-0.628163117034338,-0.4133289320296862,1.587605685754846e-12,-0.2792077126517296,0.09335391863667866,1e-06,1.0,6.5534771287504615e-25,5.2767083398532274e-23,0.012419631153865797,2.625955588520751e-10,1.2917983452308714,0.28419674049667254,0.20314115717845177,signal_substep,1e-06,-76.02059991327963,0.418956501575064,0.8305475850223917,VALID_SOLVED
