pass,point_index,i_power,j_freq,pump_power_dbm,pump_freq_ghz,pump_current_peak_a,status,pump_status,gain_status,warm_started,warm_retry_reseed,pump_predictor,pump_failure_reason,gain_failure_reason,gain_db,gain_vs_off_db,gain_vs_pumpdiag_db,signal_ghz,linear_rel_residual,pump_runtime_s,pump_wall_runtime_s,pump_setup_runtime_s,pump_schur_setup_runtime_s,pump_solve_wall_runtime_s,pump_write_runtime_s,pump_factor_runtime_s,pump_preconditioner_assembly_runtime_s,pump_preconditioner_numeric_factor_runtime_s,pump_newton_total,pump_gmres_total,pump_coeff_rel,pump_time_rel,pump_branch_current_max,pump_continuation_method,pump_continuation_steps,pump_continuation_reached_target,pump_continuation_fold_lambda,pump_continuation_runtime_s,gain_total_runtime_s,gain_wall_runtime_s,gain_gamma_hat_runtime_s,gain_khat_build_runtime_s,gain_khat_off_runtime_s,gain_matrix_assemble_runtime_s,gain_factor_solve_runtime_s,gain_baseline_off_runtime_s,gain_baseline_pumpdiag_runtime_s,spectrum_peak_gain_db,spectrum_peak_signal_ghz,elapsed_s,pump_dir
warm,44,44,0,-23.98,8.1530612245,6.709346996060993e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,28.88721485002064,29.281394210125807,45.4759106211948,8.0530612245,5.452518722916174e-12,1.570075999974506,1.6340291000087745,0.008830000006128103,1.7999846022576094e-06,1.5806257000076585,0.04452779999701306,1.1446930000383873,0.0,0.0,2,2,1.7841163142355946e-10,1.784184644618127e-10,1.8663465657614261e-06,direct,,,,,0.9434401000034995,0.9434388999943621,0.15036199998576194,0.020633100008126348,0.0004922999942209572,0.20080989997950383,0.4993634000129532,0.005780299979960546,0.004927299974951893,,,2.5783102000132203,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0044_p_m23p98dbm_fp_8p15306ghz\pump
warm,45,45,0,-23.974999999999998,8.1530612245,6.713210318502106e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,28.752416828078246,29.14659618818341,45.22595577645548,8.0530612245,5.862578195488547e-12,1.7761796999839135,1.847195299982559,0.0076997999858576804,2.0999868866056204e-06,1.7843741999822669,0.05507450000732206,1.309990999987349,0.0,0.0,2,2,7.091450857835279e-10,7.091467381181936e-10,1.8600858078818814e-06,direct,,,,,0.9141435000055935,0.9141428000002634,0.128632000007201,0.023811999999452382,0.0006513999833259732,0.21896729999571107,0.48068339997553267,0.005006000021239743,0.006069900002330542,,,2.7621647999912966,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0045_p_m23p975dbm_fp_8p15306ghz\pump
warm,46,46,0,-23.97,8.1530612245,6.717075865490605e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,28.55107859369438,28.945257953799548,44.87734273910553,8.0530612245,4.808064340387636e-12,2.7057419999910053,2.889734500000486,0.007188599993241951,1.8999853637069464e-06,2.717655399988871,0.16483769999467768,2.0343213000160176,0.0,0.0,3,3,6.804868704753984e-13,1.6661045724946797e-12,1.854452876244489e-06,direct,,,,,0.8927204000065103,0.8927197000011802,0.14468339999439195,0.024379500013310462,0.0008078999817371368,0.22296079999068752,0.42852670000866055,0.006293000013101846,0.006302900001173839,,,3.7831923000048846,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0046_p_m23p97dbm_fp_8p15306ghz\pump
warm,47,47,0,-23.965,8.1530612245,6.720943638307399e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,28.259436995515514,28.653616355620677,44.35694874614738,8.0530612245,5.135976572311402e-12,2.7323051000130363,2.779455699987011,0.009074300003703684,2.600019797682762e-06,2.7393032999825664,0.03103089999058284,2.0565278000431135,0.0,0.0,3,3,2.3013513621204984e-11,2.306400828401693e-11,1.851519269266536e-06,direct,,,,,0.8253255000163335,0.8253247000102419,0.12551010001334362,0.021053900010883808,0.0005509000038728118,0.17602549999719486,0.4433269999863114,0.00555010000243783,0.005866299994522706,,,3.607010200008517,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0047_p_m23p965dbm_fp_8p15306ghz\pump
warm,48,48,0,-23.96,8.1530612245,6.724813638234153e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 5 (reduction ratio 1.000),,,,,,,5.111005399987334,5.165144800004782,0.009109600010560825,1.3999815564602613e-06,5.120068599993829,0.03592259998549707,2.912886200065259,0.0,0.0,5,5,0.00020771446590958227,0.00020771446590960155,1.8682835836629924e-06,direct,,,,,,,,,,,,,,,,5.165190100000473,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0048_p_m23p96dbm_fp_8p15306ghz\pump
warm,49,49,0,-23.955,8.1530612245,6.728685866553271e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 5 (reduction ratio 0.960),,,,,,,5.251531099987915,5.30344150000019,0.005179800005862489,1.600012183189392e-06,5.262510600005044,0.035711899981833994,3.4471820000035223,0.0,0.0,5,5,0.0005950911638418358,0.0005950911638417885,1.909437606079321e-06,direct,,,,,,,,,,,,,,,,5.303476800007047,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0049_p_m23p955dbm_fp_8p15306ghz\pump
warm,50,50,0,-23.95,8.1530612245,6.732560324547873e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 5 (reduction ratio 0.998),,,,,,,5.714280200016219,5.762727199995425,0.008300900022732094,1.500011421740055e-06,5.722030599979917,0.032361899997340515,3.2503263999533374,0.0,0.0,5,5,0.00046079435462308165,0.00046079435462317115,1.8880419686118294e-06,direct,,,,,,,,,,,,,,,,5.762754199997289,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0050_p_m23p95dbm_fp_8p15306ghz\pump
warm,51,51,0,-23.945,8.1530612245,6.736437013501841e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 5 (reduction ratio 0.980),,,,,,,4.850259800005006,4.899810000002617,0.00997120002284646,1.200009137392044e-06,4.85785540001234,0.031954500009305775,3.1792701999365818,0.0,0.0,5,5,0.0004733910859012953,0.0004733910859013063,1.8987317979661001e-06,direct,,,,,,,,,,,,,,,,4.899831499991706,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0051_p_m23p945dbm_fp_8p15306ghz\pump
warm,52,52,0,-23.94,8.1530612245,6.740315934699788e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 5 (reduction ratio 0.957),,,,,,,4.5561983000079636,4.646831699996255,0.007147999975131825,1.200009137392044e-06,4.564733100007288,0.07491250001476146,3.114976499986369,0.0,0.0,5,5,0.0005588359049390495,0.0005588359049391567,1.9059911521733096e-06,direct,,,,,,,,,,,,,,,,4.64687959998264,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0052_p_m23p94dbm_fp_8p15306ghz\pump
warm,53,53,0,-23.935,8.1530612245,6.744197089427073e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 6 (reduction ratio 0.944),,,,,,,5.5447874999954365,5.621277500002179,0.01009560000966303,1.500011421740055e-06,5.556432699988363,0.05470340000465512,3.690101800020784,0.0,0.0,6,6,0.0006148131710109625,0.0006148131710111386,1.9125812885526416e-06,direct,,,,,,,,,,,,,,,,5.621312000002945,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0053_p_m23p935dbm_fp_8p15306ghz\pump
warm,54,54,0,-23.93,8.1530612245,6.748080478969776e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 6 (reduction ratio 0.979),,,,,,,6.119736699998612,6.178416499984451,0.010353099991334602,1.5999830793589354e-06,6.130269299988868,0.0377528999815695,4.213274200010346,0.0,0.0,6,6,0.001124234105778982,0.0011242341057790023,1.9240068319474593e-06,direct,,,,,,,,,,,,,,,,6.178450100007467,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0054_p_m23p93dbm_fp_8p15306ghz\pump
warm,55,55,0,-23.925,8.1530612245,6.7519661046147365e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 6 (reduction ratio 0.946),,,,,,,5.833479100023396,5.89836859999923,0.00839030000497587,1.200009137392044e-06,5.840655000007246,0.04929409999749623,4.049793200014392,0.0,0.0,6,6,0.0010301730759231166,0.0010301730759232344,1.9212191042213227e-06,direct,,,,,,,,,,,,,,,,5.898400200007018,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0055_p_m23p925dbm_fp_8p15306ghz\pump
warm,56,56,0,-23.919999999999998,8.1530612245,6.755853967649537e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 6 (reduction ratio 0.923),,,,,,,5.231587899994338,5.288968900014879,0.00852070000837557,1.5999830793589354e-06,5.243749499990372,0.03665940000792034,3.6508776000409853,0.0,0.0,6,6,0.0010017825017663471,0.0010017825017662513,1.9250765629896554e-06,direct,,,,,,,,,,,,,,,,5.2889985000074375,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0056_p_m23p92dbm_fp_8p15306ghz\pump
warm,57,57,0,-23.915,8.1530612245,6.759744069362479e-06,ERROR,FAIL,ERROR,True,False,secant,stalled at Newton 6 (reduction ratio 0.887),,,,,,,5.758318100008182,6.241540299990447,0.009071300009964034,1.800013706088066e-06,5.76559759999509,0.4668342000222765,4.042654700024286,0.0,0.0,6,6,0.0009235802648635842,0.0009235802648635013,1.9149812988095636e-06,direct,,,,,,,,,,,,,,,,6.241586399992229,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0057_p_m23p915dbm_fp_8p15306ghz\pump
warm,58,58,0,-23.91,8.1530612245,6.763636411042627e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,36.27339903364667,36.66757839375183,50.20399266816243,8.0530612245,1.1508075563189479e-11,7.545370299980277,7.59801270000753,0.009601400000974536,2.500019036233425e-06,7.552920500020264,0.03544840001268312,5.3948072000348475,0.0,0.0,9,9,6.620548589056741e-13,1.672541418309464e-12,1.901240293936349e-06,direct,,,,,0.9796421999926679,0.9796409000118729,0.16567940000095405,0.026123299991013482,0.0005244000058155507,0.23176279998733662,0.48067200000514276,0.004881300003034994,0.005472099990583956,,,8.578659999999218,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0058_p_m23p91dbm_fp_8p15306ghz\pump
warm,59,59,0,-23.905,8.1530612245,6.767530993979781e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,36.52966051071131,36.92383987081647,50.433194782300205,8.0530612245,1.1408791661593928e-11,3.6591253000078723,3.7128258000011556,0.008000100002391264,1.700012944638729e-06,3.670221300009871,0.03456139998161234,2.716718800016679,0.0,0.0,4,4,6.615058814219666e-13,1.6786275368447406e-12,1.893751664668199e-06,direct,,,,,0.8939391000021715,0.8939383999968413,0.12075579998781905,0.02493260000483133,0.0005534999945666641,0.20926630002213642,0.4766354000021238,0.003933500003768131,0.0041173999779857695,,,4.607803499995498,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0059_p_m23p905dbm_fp_8p15306ghz\pump
warm,60,60,0,-23.9,8.1530612245,6.77142781946449e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,36.77568139237084,37.169860752476005,50.638724657737825,8.0530612245,1.1519584517682786e-11,1.6640524999820627,1.7180628999776673,0.009713899984490126,2.3999891709536314e-06,1.672659299976658,0.03564910002751276,1.1909122000215575,0.0,0.0,2,2,9.707994402229242e-11,9.709181402426432e-11,1.8903994820882796e-06,direct,,,,,0.8091788000019733,0.809178299998166,0.11863240000093356,0.021669499983545393,0.0006300999957602471,0.1711862999945879,0.43818619998637587,0.005410299985669553,0.004276199993910268,,,2.5286557000072207,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0060_p_m23p9dbm_fp_8p15306ghz\pump
warm,61,61,0,-23.895,8.1530612245,6.775326888788028e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,37.02599489543673,37.420174255541895,50.83199442009559,8.0530612245,1.3293699930827723e-11,1.5578161000157706,1.6003604999859817,0.004324599984101951,1.500011421740055e-06,1.563956399972085,0.03204859999823384,1.1325497000070754,0.0,0.0,2,2,1.1434810285737265e-10,1.1435838364100428e-10,1.8857988054475716e-06,direct,,,,,0.8497295000124723,0.8497285000048578,0.13249859999632463,0.02030100001138635,0.0004923000233247876,0.22755080001661554,0.4070255999977235,0.005560699995839968,0.0052404000016395,,,2.453230499988422,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0061_p_m23p895dbm_fp_8p15306ghz\pump
warm,62,62,0,-23.89,8.1530612245,6.7792282032424295e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,37.29939284220016,37.693572202305326,51.02850476416436,8.0530612245,1.135111657731926e-11,1.705775900016306,1.7685200000123587,0.008992300019599497,1.100008375942707e-06,1.7132785000139847,0.046216399990953505,1.220159299991792,0.0,0.0,2,2,1.535711145753109e-10,1.5357861789997067e-10,1.8788001714041465e-06,direct,,,,,0.9138787999982014,0.9138778000196908,0.1195263999979943,0.02188340001157485,0.0005450999888125807,0.20741909998469055,0.5008062999986578,0.0038123000122141093,0.00399300002027303,,,2.683279999997467,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0062_p_m23p89dbm_fp_8p15306ghz\pump
warm,63,63,0,-23.884999999999998,8.1530612245,6.783131764120474e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,37.62095550084438,38.01513486094955,51.249992302244294,8.0530612245,1.4329427595605788e-11,1.6460154000087641,1.6884857000259217,0.0054339000198524445,2.100015990436077e-06,1.652228799997829,0.030786700022872537,1.20466319998377,0.0,0.0,2,2,2.439691097410977e-10,2.4397376281312477e-10,1.8710634633869436e-06,direct,,,,,0.8072561000008136,0.8072554000245873,0.12939210000331514,0.021597599989036098,0.000534099992364645,0.19655420002527535,0.40377899998566136,0.00493520000600256,0.004157999996095896,,,2.4963094999839086,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0063_p_m23p885dbm_fp_8p15306ghz\pump
warm,64,64,0,-23.88,8.1530612245,6.787037572715667e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,38.02569342532069,38.41987278542585,51.5284864400051,8.0530612245,1.3662311353107114e-11,1.5575689999968745,1.625105600018287,0.005123600014485419,1.500011421740055e-06,1.5649761999957263,0.05497680002008565,1.1610283999762032,0.0,0.0,2,2,4.71101561790213e-10,4.71103842936291e-10,1.8719133564287316e-06,direct,,,,,1.0600983000185806,1.0600970000086818,0.15488040001946501,0.023317800019867718,0.0005151999939698726,0.24417900000116788,0.5788652000192087,0.004429199994774535,0.003993099991930649,,,2.686751400004141,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0064_p_m23p88dbm_fp_8p15306ghz\pump
warm,65,65,0,-23.875,8.1530612245,6.790945630322278e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,38.562593463023596,38.95677282312876,51.91131134536878,8.0530612245,1.4011615260038862e-11,2.783393800025806,2.850954299996374,0.008027700008824468,2.500019036233425e-06,2.793441800022265,0.04942909997771494,2.0108455999870785,0.0,0.0,3,3,6.6623588394776e-13,1.6716359803549106e-12,1.8773149338152227e-06,direct,,,,,1.0101092999975663,1.010108400019817,0.13981079999939539,0.02397519999067299,0.0005572999943979084,0.2043538999860175,0.5754087000095751,0.003756899997824803,0.003882399993017316,,,3.8622840000025462,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0065_p_m23p875dbm_fp_8p15306ghz\pump
warm,66,66,0,-23.87,8.1530612245,6.79485593823532e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,39.295935471144624,39.69011483124979,52.46399137616075,8.0530612245,1.6541868628670272e-11,3.261596299998928,3.385138800018467,0.007512700016377494,1.9000144675374031e-06,3.277465699997265,0.10010619999957271,2.222365199995693,0.0,0.0,3,3,6.646483771253811e-13,1.6716231824211905e-12,1.882796568957269e-06,direct,,,,,1.0169171000015922,1.0169141000078525,0.20828819999587722,0.026276899996446446,0.0005261999904178083,0.22871939998003654,0.46695179998641834,0.005131099984282628,0.005720200017094612,,,4.403463900001952,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0066_p_m23p87dbm_fp_8p15306ghz\pump
warm,67,67,0,-23.865,8.1530612245,6.798768497750534e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,40.29727438974585,40.691453749851014,53.26383404048265,8.0530612245,2.0467283119538872e-11,2.704908899992006,2.750929500005441,0.007705399999395013,2.200016751885414e-06,2.7118679999839514,0.031321899994509295,2.016874099994311,0.0,0.0,3,3,6.600815966477519e-13,1.6648517098538895e-12,1.8878131962013945e-06,direct,,,,,1.178090000001248,1.1780892999959178,0.1183722999994643,0.021199700015131384,0.000687299994751811,0.22547380000469275,0.4933883000048809,0.005570400011492893,0.006591300014406443,,,3.929655499989167,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0067_p_m23p865dbm_fp_8p15306ghz\pump
warm,68,68,0,-23.86,8.1530612245,6.802683310164426e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,41.62068490522981,42.01486426533498,54.375190983288356,8.0530612245,2.2148890577604384e-11,2.793613000016194,2.8489735000184737,0.006147300009615719,1.6999838408082724e-06,2.8037963999959175,0.03898740001022816,2.065619599976344,0.0,0.0,3,3,6.678345108781717e-13,1.6703455684649485e-12,1.8916462237649545e-06,direct,,,,,0.8312808999908157,0.8312804999877699,0.115893700014567,0.027389700000640005,0.000804100011009723,0.18148059997474775,0.4396169999963604,0.005040999996708706,0.0040111000125762075,,,3.6809356000158004,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0068_p_m23p86dbm_fp_8p15306ghz\pump
warm,69,69,0,-23.855,8.1530612245,6.806600376774249e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,43.270321201787795,43.664500561892964,55.81440756581059,8.0530612245,3.37431417727548e-11,2.5168138000008184,2.5657238999847323,0.008436000003712252,1.400010660290718e-06,2.5247314000152983,0.032523199974093586,1.8219611000386067,0.0,0.0,3,3,6.59228468369671e-13,1.6439293970010558e-12,1.8936069707106903e-06,direct,,,,,0.7958502000255976,0.7958498000225518,0.12272919999668375,0.02286389999790117,0.0007763000030536205,0.19273239999893121,0.4005050999985542,0.004120600002352148,0.005273999995552003,,,3.3625235999934375,diagnostics\2c_measurement_comparison\matched_8153_seeded_step005\warm\points\point_0069_p_m23p855dbm_fp_8p15306ghz\pump
