compression_db,compression_model_depletion_only,external_manley_rowe_evaluable,external_manley_rowe_photon_flux,external_manley_rowe_photon_scale,external_manley_rowe_rel_err,external_supplied_power,gain_db,gain_vs_off_db,hb_residual_rel,idler_s21_imag,idler_s21_real,last_converged_signal_current_a,manley_rowe_evaluable,manley_rowe_photon_flux,manley_rowe_photon_scale,manley_rowe_rel_err,power_balance_rel_err,pump_depletion_db,pump_s21_imag,pump_s21_real,recovery_rung,signal_current_a,signal_power_dbm,signal_s21_imag,signal_s21_real,status
0.0,4.733403035873401,1.0,3.903184338941519e-30,5.544285695462352e-30,0.704001300318277,1.7579988986519978e-19,-3.726030200755621,4.73340304081365,1.2105677961442883e-12,-0.5600203805224286,-0.13140694354225418,1e-10,1.0,8.831996668730756e-26,1.7663427485810136e-25,0.5000160176062044,2.967489589776281e-14,-8.37386693319786e-09,-0.1315609423981343,-0.022484604020389404,adaptive_first_point,1e-10,-156.02059991327963,0.41191105745849277,-0.5043408246602222,VALID_SOLVED
-1.2970385654398342e-08,4.733403036915312,1.0,1.1142933868975048e-29,1.6746554682379182e-29,0.6653866470038584,4.967766185385096e-19,-3.7260301877852364,4.733403053784036,6.000569610561962e-11,-0.5600203801557663,-0.1314069507477478,1.8478497974222944e-10,1.0,8.831999061000698e-26,1.7664182760586316e-25,0.4999947736448546,9.470711452003454e-15,-2.2592534065779546e-08,-0.13156094180805433,-0.02248460617610867,previous,1.8478497974222944e-10,-150.68726657994628,0.4119110618945113,-0.5043408222926706,VALID_SOLVED
-1.5070776449022105e-07,4.7334031339223275,1.0,4.5947464676721247e-29,6.508130270676541e-29,0.706000998224408,2.070507013086103e-18,-3.726030050047857,4.733403191521415,1.1844777459424769e-12,-0.5600203762478416,-0.1314070272219891,3.414548873833601e-10,1.0,8.831999765428594e-26,1.766674676519539e-25,0.49992224843728406,6.94518838968901e-15,-9.774877796075998e-08,-0.13156093868934254,-0.022484617568930217,previous,3.414548873833601e-10,-145.35393324661297,0.4119111089448365,-0.5043407971976455,VALID_SOLVED
-5.487599539222288e-07,4.733403392898695,1.0,1.5700885644929792e-28,2.223422903515721e-28,0.7061583120378601,7.0754853788392e-18,-3.7260296519956686,4.733403589573604,1.0443138167726142e-12,-0.5600203649566565,-0.1314072482195418,6.309573444801942e-10,1.0,8.832007944509026e-26,1.7675513225387738e-25,0.4996747665478485,8.681485447775557e-15,-3.337927978463995e-07,-0.13156092889436705,-0.022484653350470025,previous,6.309573444801942e-10,-140.02059991327963,0.411911244915072,-0.5043407246763881,VALID_SOLVED
-1.9079173814162687e-06,4.733404277174768,1.0,5.362542537479198e-28,7.5933855955788215e-28,0.7062123304526361,2.416621635303324e-17,-3.726028292838241,4.733404948731032,1.1891286552335724e-12,-0.56002032640226,-0.1314080028259214,1.1659144011798312e-09,1.0,8.832035872022449e-26,1.7705446748471506e-25,0.4988315741191286,9.628556438567667e-15,-1.1397785968370044e-06,-0.1315608954488438,-0.022484775528244825,previous,1.1659144011798312e-09,-134.6872665799463,0.4119117091921498,-0.5043404770475444,VALID_SOLVED
-6.548801956718364e-06,4.733407296551898,1.0,1.831158551647642e-27,2.592892013688558e-27,0.7062224504454774,8.252109493047708e-17,-3.726023651953665,4.733409589615607,1.0755603928223526e-12,-0.5600201947468763,-0.1314105794654643,2.1544346900318866e-09,1.0,8.832131232088189e-26,1.7807656420445565e-25,0.4959738116885344,9.786401109098098e-15,-3.891878417761063e-06,-0.13156078124630458,-0.02248519270977314,previous,2.1544346900318866e-09,-129.35393324661294,0.4119132944862355,-0.5043396315027134,VALID_SOLVED
-2.2395103044026143e-05,4.733417606115013,1.0,6.2526795763865264e-27,8.853669665669288e-27,0.7062246291649802,2.817770106742766e-16,-3.726007805652578,4.733425435916694,1.2469081532455812e-12,-0.5600197450983546,-0.13141937752251384,3.981071705534969e-09,1.0,8.832456843443321e-26,1.8156658605113606e-25,0.486458276026392,1.4048218412926745e-14,-1.3289313827158367e-05,-0.13156039128255734,-0.0224866171911727,previous,3.981071705534969e-09,-124.02059991327963,0.4119187075190373,-0.5043367443076443,VALID_SOLVED
-7.650048140650512e-05,4.733452805779658,1.0,2.135023324402749e-26,3.023160371396767e-26,0.7062223177450295,9.621486165896901e-16,-3.725953700274216,4.733479541295057,1.6061246604948864e-12,-0.5600182085314598,-0.13144941886477235,7.356422544596422e-09,1.0,8.833568661284749e-26,1.9348370026284894e-25,0.4565536347136366,4.261816444261347e-15,-4.5380301429531755e-05,-0.13155905957377692,-0.02249148109053882,previous,7.356422544596422e-09,-118.68726657994628,0.41193719022115427,-0.5043268853643216,VALID_SOLVED
-0.00026121571622717,4.733572963601574,1.0,7.290112959045958e-26,1.0322889972782805e-25,0.7062085305827122,3.2852897433078636e-15,-3.725768985039395,4.733664256529877,1.0620914835780627e-11,-0.5600129476263717,-0.13155199587190894,1.3593563908785241e-08,1.0,8.837365036683308e-26,2.341783474660989e-25,0.3773775471689439,2.0835503248246015e-14,-0.00015499134952534632,-0.1315545105411211,-0.022508088389657892,previous,1.3593563908785241e-08,-113.35393324661297,0.4120002960786999,-0.5042932159857437,VALID_SOLVED
-0.0008917698912345173,4.733983049190109,1.0,2.4892149991838907e-25,3.5249926126317345e-25,0.706161763364792,1.1217639427811041e-14,-3.7251384308643876,4.734294810704885,1.0975773565079581e-12,-0.5599948276246722,-0.13190225247261927,2.511886431509582e-08,1.0,8.850327040358973e-26,3.7316807148396387e-25,0.23716731726710166,7.73433584436178e-15,-0.0005296665647200882,-0.13153895598085208,-0.02256478736804003,previous,2.511886431509582e-08,-108.02059991327963,0.41221573990837224,-0.5041781914875186,VALID_SOLVED
