theta,mu,source_current_a,max_abs_sin_phi,max_abs_phi,min_cos_phi,strongest_branch,state_norm,pump_node_flux,time_s
0.0,1.1299598687329626e-05,1.1299598687329626e-05,0.7518638411391109,0.8508844618709706,0.6593184089554469,1829,6.329023969844416,-9.866573179775453e-18,0.0
0.01,1.1299033719731803e-05,1.1299033719731803e-05,0.7520906362353205,0.8512285135419815,0.6590596899273623,1829,6.328593114217339,4.7394222859348035e-17,2.0146195328088018e-13
0.02,1.1297338873427575e-05,1.1297338873427575e-05,0.7522485310026158,0.851468122124992,0.6588794636383855,1829,6.328220128853964,1.0465172688817655e-16,4.0292390656176035e-13
0.03,1.1294514317883862e-05,1.1294514317883862e-05,0.752337038330831,0.8516024625034796,0.6587784003408079,1829,6.327905185922273,1.6189998706230098e-16,6.043858598426404e-13
0.04,1.1290560335529953e-05,1.1290560335529953e-05,0.7523556566748604,0.851630724881984,0.658757137243567,1829,6.327648427457904,2.191336975362058e-16,8.058478131235207e-13
0.05,1.1285477321729266e-05,1.1285477321729266e-05,0.752964512651299,0.8525554628675542,0.6580611238234574,1830,6.327449965633128,2.763468233252466e-16,1.0073097664044009e-12
0.060000000000000005,1.1279265784739822e-05,1.1279265784739822e-05,0.7538249334084035,0.8538639516430857,0.6570753151441744,1830,6.327309882249567,3.335339556805079e-16,1.208771719685281e-12
0.07,1.1271926345663428e-05,1.1271926345663428e-05,0.7546160301494557,0.8550687511820529,0.6561666305455314,1830,6.327228228386154,3.9068927659358174e-16,1.4102336729661612e-12
0.08,1.1263459738383587e-05,1.1263459738383587e-05,0.7553374584549227,0.856168906369718,0.6553360388799458,1830,6.327205024393357,4.478071036992178e-16,1.6116956262470414e-12
0.09,1.1253866809492108e-05,1.1253866809492108e-05,0.7559888660718661,0.8571634820810651,0.6545844745908462,1830,6.327240259728214,5.048818427872632e-16,1.8131575795279214e-12
0.09999999999999999,1.1243148518204483e-05,1.1243148518204483e-05,0.7565698920782544,0.8580515633374065,0.6539128370055893,1830,6.327333893013416,5.619077082495466e-16,2.0146195328088014e-12
0.10999999999999999,1.1231305936263966e-05,1.1231305936263966e-05,0.7570801660746289,0.8588322554671752,0.6533219896317682,1830,6.327485852055637,6.188790729256502e-16,2.2160814860896817e-12
0.11999999999999998,1.1218340247834422e-05,1.1218340247834422e-05,0.7575193074053337,0.8595046842720359,0.6528127594556832,1830,6.32769603375113,6.757902593115864e-16,2.4175434393705617e-12
0.12999999999999998,1.1204252749381933e-05,1.1204252749381933e-05,0.7578869244115116,0.8600679961994363,0.6523859362417768,1830,6.327964304387421,7.326355484783575e-16,2.6190053926514417e-12
0.13999999999999999,1.1189044849545163e-05,1.1189044849545163e-05,0.7581826137180663,0.8605213585227285,0.652042271831851,1830,6.328290499965987,7.894093013257704e-16,2.820467345932322e-12
0.15,1.1172718068994532e-05,1.1172718068994532e-05,0.7584059595567261,0.8608639595298911,0.6517824794429823,1830,6.328674426141974,8.461058173331573e-16,3.0219292992132024e-12
