pass,point_index,i_power,j_freq,pump_power_dbm,pump_freq_ghz,pump_current_peak_a,status,pump_status,gain_status,warm_started,warm_retry_reseed,pump_predictor,pump_failure_reason,gain_failure_reason,gain_db,gain_vs_off_db,gain_vs_pumpdiag_db,signal_ghz,linear_rel_residual,pump_runtime_s,pump_wall_runtime_s,pump_setup_runtime_s,pump_schur_setup_runtime_s,pump_solve_wall_runtime_s,pump_write_runtime_s,pump_factor_runtime_s,pump_preconditioner_assembly_runtime_s,pump_preconditioner_numeric_factor_runtime_s,pump_newton_total,pump_gmres_total,pump_coeff_rel,pump_time_rel,pump_branch_current_max,pump_continuation_method,pump_continuation_steps,pump_continuation_reached_target,pump_continuation_fold_lambda,pump_continuation_runtime_s,gain_total_runtime_s,gain_wall_runtime_s,gain_gamma_hat_runtime_s,gain_khat_build_runtime_s,gain_khat_off_runtime_s,gain_matrix_assemble_runtime_s,gain_factor_solve_runtime_s,gain_baseline_off_runtime_s,gain_baseline_pumpdiag_runtime_s,spectrum_peak_gain_db,spectrum_peak_signal_ghz,elapsed_s,pump_dir
warm,0,0,0,-30.1,7.043,3.7296002998470492e-06,PASS,VALID_CONVERGED,VALID_SOLVED,False,False,none,,,7.745176879006264,7.807533245402325,9.70833326197328,6.9430000000000005,1.3002214416616294e-12,39.30968070004019,39.70057660000748,0.009323400008725002,0.13363979998393916,39.39140839999891,0.16194669998367317,23.145709499774966,5.869423100026324,16.251853699883213,139,139,6.514471233809493e-13,2.539155536069818e-12,1.6554755269881232e-06,adaptive_secant,8,True,,39.391405200003646,2.6057273999904282,2.605724699998973,0.08632669999497011,0.014467300003161654,0.0009874000097624958,0.11802799999713898,0.2822472999978345,0.004363199986983091,0.005404299998190254,,,42.34455899999011,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0000_p_m30p1dbm_fp_7p043ghz\pump
warm,1,1,0,-30.09,7.043,3.7338966335676196e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,none,,,7.7311111164004895,7.7934674827965535,9.689377915017914,6.9430000000000005,1.279925225546005e-12,0.9943874999880791,1.204768800002057,0.011593100003665313,0.0004262999864295125,0.9954851999937091,0.1896765000128653,0.5382872000045609,0.20131490004132502,0.3350442000082694,3,3,3.397124137141937e-14,2.2868791184335353e-12,1.6570424463660142e-06,direct,,,,,0.6367606999992859,0.6367603000253439,0.16452690001460724,0.02326990000437945,0.0005570999928750098,0.11010530000203289,0.2776183999958448,0.004580000007990748,0.0073927000048570335,,,1.916759000014281,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0001_p_m30p09dbm_fp_7p043ghz\pump
warm,2,2,0,-30.080000000000002,7.043,3.7381979164736017e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.716915644483801,7.779272010879864,9.670000312583216,6.9430000000000005,1.2655271814436432e-12,0.5761072000022978,1.156705100002,0.007935300003737211,0.00047099997755140066,0.5767982999968808,0.5666817000019364,0.31521590004558675,0.11480369998025708,0.19939270001486875,2,2,4.340927274013389e-14,2.326976655208921e-12,1.6584111335306449e-06,direct,,,,,0.5258743999875151,0.5258730999776162,0.10055560001637787,0.014419999992242083,0.0005728999967686832,0.09322730000712909,0.26145349998841994,0.007319399999687448,0.005041099997470155,,,1.7250018999911845,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0002_p_m30p08dbm_fp_7p043ghz\pump
warm,3,3,0,-30.07,7.043,3.742504154266256e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.7026166577315225,7.7649730241275865,9.650237690760717,6.9430000000000005,1.4819256929352914e-12,0.6328387000248767,0.863908100000117,0.0069346000091172755,0.00031159998616203666,0.6335857000085525,0.21899390002363361,0.32897800000500865,0.12920709999161772,0.19868440000573173,2,2,4.358373111507074e-14,2.3023364132668243e-12,1.65957844502002e-06,direct,,,,,0.5828864000213798,0.5828858000168111,0.13873989999410696,0.013732100022025406,0.0005661000031977892,0.1160307000100147,0.23700180000741966,0.005831100017530844,0.008231000014347956,,,1.528962499985937,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0003_p_m30p07dbm_fp_7p043ghz\pump
warm,4,4,0,-30.060000000000002,7.043,3.7468153526533886e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.688235931029901,7.750592297425964,9.630123808036146,6.9430000000000005,1.521546157196937e-12,0.5549680000112858,0.657237699982943,0.00783770001726225,0.00032210000790655613,0.5558429000084288,0.08735650000744499,0.28837059999932535,0.10847790000843816,0.17890480000642128,2,2,4.4833121580721214e-14,2.3398931265407683e-12,1.660546272469573e-06,direct,,,,,0.49993919997359626,0.4999385999981314,0.11342099998728372,0.014704400004120544,0.0005053000058978796,0.07292720000259578,0.22164319999865256,0.004442600009497255,0.006740600016200915,,,1.1919780000171158,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0004_p_m30p06dbm_fp_7p043ghz\pump
warm,5,5,0,-30.05,7.043,3.751131517349368e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.673780833701941,7.736137200098003,9.609678075091084,6.9430000000000005,1.227843761712348e-12,0.49462040001526475,0.7649228000082076,0.012603900016983971,0.0004588000010699034,0.4950859000091441,0.2533105000038631,0.24122949998127297,0.07590900000650436,0.16434650000883266,2,2,4.536812780864285e-14,2.3390261900873343e-12,1.6615870016743402e-06,direct,,,,,0.41650619998108596,0.416505800007144,0.08467530002235435,0.012975700024981052,0.0004996000207029283,0.08741879998706281,0.18568630001391284,0.004193300002953038,0.005318700015777722,,,1.2123375000082888,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0005_p_m30p05dbm_fp_7p043ghz\pump
warm,6,6,0,-30.040000000000003,7.043,3.75545265407518e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.659267870299954,7.721624236696018,9.588929352377463,6.9430000000000005,1.3443381266015394e-12,0.3612360999977682,1.2994940000062343,0.007213600008981302,0.0005228999943938106,0.36159450002014637,0.9266669999924488,0.19190649999654852,0.05196829998749308,0.13915109998197295,2,2,4.602781092927947e-14,2.4039984367689587e-12,1.6627745528860064e-06,direct,,,,,0.5680637000186834,0.5680632000148762,0.12622199999168515,0.01211939999484457,0.000669100001687184,0.07801739999558777,0.19184759998461232,0.004067300003953278,0.004525600001215935,,,1.9018492999894079,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0006_p_m30p04dbm_fp_7p043ghz\pump
warm,7,7,0,-30.03,7.043,3.7597787685583777e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.644694072917082,7.707050439313145,9.567887218374178,6.9430000000000005,1.5345716927829454e-12,0.4557832000136841,0.7955838000052609,0.006335699988994747,0.0005018999800086021,0.4561907000024803,0.32799980000709184,0.23728610001853667,0.0708988000114914,0.16533580000395887,2,2,4.7027880850067524e-14,2.4219775538733475e-12,1.6643172011667074e-06,direct,,,,,0.45628359998227097,0.45628310000756755,0.1209128999907989,0.014340299996547401,0.0004885999951511621,0.08601759999874048,0.18738970000413246,0.004305799986468628,0.005752299999585375,,,1.2845462999830488,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0007_p_m30p03dbm_fp_7p043ghz\pump
warm,8,8,0,-30.02,7.043,3.764109866533102e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.6300392690646115,7.692395635460674,9.546543182067621,6.9430000000000005,1.2799816437525578e-12,0.5810432000143919,1.1817225000122562,0.008028999989619479,0.00042619998566806316,0.582139800011646,0.5845436000090558,0.30091239998000674,0.09180559997912496,0.2080147999804467,2,2,4.806741199239293e-14,2.35835518490361e-12,1.6657250537665393e-06,direct,,,,,0.5323673999810126,0.5323666000040248,0.14163639998878352,0.0130899999930989,0.0006570999976247549,0.08809929998824373,0.22345009999116883,0.005077200010418892,0.007386599987512454,,,1.7514079000102356,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0008_p_m30p02dbm_fp_7p043ghz\pump
warm,9,9,0,-30.01,7.043,3.7684459537401322e-06,PASS,VALID_CONVERGED,VALID_SOLVED,True,False,secant,,,7.615272868346253,7.677629234742316,9.524878589940686,6.9430000000000005,1.2419870376695255e-12,0.44293130000005476,0.6949560999928508,0.007054899993818253,0.00040779999108053744,0.44341559999156743,0.2406063000089489,0.25037500000325963,0.07792179999523796,0.1716634999611415,2,2,4.865696807985593e-14,2.398346494842458e-12,1.6669218937111282e-06,direct,,,,,0.5178120999771636,0.5178107999963686,0.11725420001312159,0.01451390000875108,0.0005531999922823161,0.08459969999967143,0.23951629997463897,0.006818599998950958,0.006463199999416247,,,1.2456177999847569,diagnostics\2c_measurement_comparison\raw_7043_boundary_ultrafine2\warm\points\point_0009_p_m30p01dbm_fp_7p043ghz\pump
