compression_db,compression_model_depletion_only,external_manley_rowe_evaluable,external_manley_rowe_photon_flux,external_manley_rowe_photon_scale,external_manley_rowe_rel_err,external_supplied_power,gain_db,gain_vs_off_db,hb_residual_rel,idler_s21_imag,idler_s21_real,last_converged_signal_current_a,manley_rowe_evaluable,manley_rowe_photon_flux,manley_rowe_photon_scale,manley_rowe_rel_err,power_balance_rel_err,pump_depletion_db,pump_s21_imag,pump_s21_real,recovery_rung,signal_current_a,signal_power_dbm,signal_s21_imag,signal_s21_real,status
0.0,8.788233903184546,1.0,-2.5651830418807527e-31,7.991826952246183e-29,0.0032097579905177778,-1.1689610467056106e-21,8.442383108737001,8.788233915751558,1.1155980362675648e-12,-2.792231696152429,-1.0200502312031274,1e-10,1.0,1.2676862886663166e-24,2.5347107681114795e-24,0.5001305492582191,4.8996263148892575e-15,-1.092658461487872e-07,0.05004222740235984,-0.29687020541645587,adaptive_first_point,1e-10,-156.02059991327963,-2.6377018185444134,-0.1693683167821197,VALID_SOLVED
8.016154282586285e-07,8.788233071225465,1.0,-8.1658840288878e-31,2.7294408698633747e-28,0.002991779055941429,-1.202629049851035e-21,8.442382307121573,8.78823311413613,1.1368802563894278e-12,-2.7922312690572113,-1.0200505035343606,1.8478497974222944e-10,1.0,1.267686102221277e-24,2.534807188148959e-24,0.5001114515329286,5.6898886134954775e-15,-3.731295059594686e-07,0.050042249961382214,-0.29687019233906603,previous,1.8478497974222944e-10,-150.68726657994628,-2.6377015530066945,-0.1693686454220555,VALID_SOLVED
3.53870988156757e-06,8.788230230521206,1.0,-2.7180961467188956e-30,9.320504557075909e-28,0.0029162542972583825,-8.02012488223909e-22,8.442379570027123,8.788230377041677,1.1987627182273248e-12,-2.7922298107402463,-1.020051433420663,3.414548873833601e-10,1.0,1.2676854655781805e-24,2.5351364187623066e-24,0.5000462524210372,1.2170039459584715e-14,-1.2741040116281965e-06,0.05004232699023861,-0.29687014768570114,previous,3.414548873833601e-10,-145.35393324661297,-2.6377006463334416,-0.16936976757990405,VALID_SOLVED
1.2884681620306537e-05,8.788220530769724,1.0,-9.2394360381559e-30,3.1825658449428686e-27,0.002903140575343465,-7.849832605300896e-22,8.442370224055383,8.788221031069938,1.2870636528496472e-12,-2.792224831236745,-1.020054608541373,6.309573444801942e-10,1.0,1.2676832917282186e-24,2.536260589285166e-24,0.49982375513137217,4.899626173060268e-15,-4.350515681039724e-06,0.05004259000870748,-0.2968699952148526,previous,6.309573444801942e-10,-140.02059991327963,-2.637697550442748,-0.1693735992387197,VALID_SOLVED
4.479681891744747e-05,8.788187410645902,1.0,-3.151246393207953e-29,1.0866973762997785e-26,0.002899838043170764,-9.714223498495607e-22,8.442338311918085,8.78818911893264,1.2101134079428275e-12,-2.7922078285385488,-1.0200654500346455,1.1659144011798312e-09,1.0,1.2676758688857814e-24,2.540099083590532e-24,0.49906551955991835,1.0905618764618002e-14,-1.4854958640952987e-05,0.050043488094405356,-0.29686947459858987,previous,1.1659144011798312e-09,-134.6872665799463,-2.637686979398949,-0.1693866825204891,VALID_SOLVED
0.0001537609889084024,8.788074321883204,1.0,-1.0752665324939748e-28,3.710485074204991e-26,0.0028979136446852885,4.382941718186126e-22,8.442229347748095,8.78808015476265,1.5251449723003916e-12,-2.7921497726202524,-1.0201024674723036,2.1544346900318866e-09,1.0,1.2676505217660076e-24,2.5532053333032977e-24,0.4964937622646827,2.370786107589742e-15,-5.072155201979456e-05,0.05004655460842862,-0.296867696962738,previous,2.1544346900318866e-09,-129.35393324661294,-2.6376508842816593,-0.16943135483670937,VALID_SOLVED
0.0005258082444310475,8.787688192593597,1.0,-3.6692844572821343e-28,1.2668446960851985e-25,0.002896396431718072,1.525353818688522e-20,8.441857300492572,8.787708107507127,1.1459203451406964e-11,-2.7919515451918198,-1.0202288493591147,3.981071705534969e-09,1.0,1.267563955856943e-24,2.5979517063604226e-24,0.48790897565710545,1.169586835475856e-14,-0.00017317416035211863,0.05005702486339025,-0.2968616275325451,previous,3.981071705534969e-09,-124.02059991327963,-2.637527638435613,-0.1695838767983127,VALID_SOLVED
0.0017959209861739822,8.78637001458012,1.0,-1.254126293271299e-27,4.324282569752176e-25,0.0029001950567332435,-7.008287125068596e-22,8.440587187750827,8.786437994765384,1.245440317299567e-12,-2.791274795949835,-1.0206602451932987,7.356422544596422e-09,1.0,1.2672683377672566e-24,2.7506759436011345e-24,0.4607116082558864,6.322072959739896e-16,-0.0005910978538352651,0.05009277264748906,-0.296840907852901,previous,7.356422544596422e-09,-118.68726657994628,-2.637106862956384,-0.17010450581440606,VALID_SOLVED
0.006130061332616066,8.781871968665262,1.0,-4.285776855443839e-27,1.4749040940966857e-24,0.0029058003653238823,-1.1989962707506358e-21,8.436253047404383,8.782103854418942,1.1716730555914204e-12,-2.788965162151366,-1.0221314227044362,1.3593563908785241e-08,1.0,1.2662578120381497e-24,3.2714085731163627e-24,0.38706807289188744,9.324966768042922e-15,-0.0020158921686252995,0.050214784354780044,-0.29677021364953327,previous,1.3593563908785241e-08,-113.35393324661297,-2.6356706304583115,-0.17188031500791276,VALID_SOLVED
0.020897316607007,8.766547552246228,1.0,-1.467506377646045e-26,5.017054715639326e-24,0.0029250356251277992,-8.317391346281078e-22,8.421485792129994,8.767336599144551,1.1681299111665907e-12,-2.7810923760750996,-1.0271335007874118,2.511886431509582e-08,1.0,1.2627947774247741e-24,5.040752267327253e-24,0.25051712729662534,7.428116468007432e-15,-0.006855018231062715,0.05063081408755402,-0.29652945335299147,previous,2.511886431509582e-08,-108.02059991327963,-2.6307727430482792,-0.1779217481265355,VALID_SOLVED
