compression_db,compression_model_depletion_only,external_manley_rowe_evaluable,external_manley_rowe_photon_flux,external_manley_rowe_photon_scale,external_manley_rowe_rel_err,external_supplied_power,gain_db,gain_vs_off_db,hb_residual_rel,idler_s21_imag,idler_s21_real,last_converged_signal_current_a,manley_rowe_evaluable,manley_rowe_photon_flux,manley_rowe_photon_scale,manley_rowe_rel_err,power_balance_rel_err,pump_depletion_db,pump_s21_imag,pump_s21_real,recovery_rung,signal_current_a,signal_power_dbm,signal_s21_imag,signal_s21_real,status
0.0,16.236551574204437,1.0,-1.2120706250664793e-29,3.4828203401365236e-28,0.03480141111783467,-9.902578042396673e-22,15.472650801047596,16.23655164403793,1.2075851157762194e-12,2.7912859603039317,4.9372448663708335,1e-10,1.0,1.2676823321782044e-24,2.534842970624627e-24,0.5001029045463224,9.167042772654264e-15,-5.081303680043447e-07,0.0500422378980324,-0.29687018962731015,adaptive_first_point,1e-10,-156.02059991327963,2.8595793282158906,-5.203979955590196,VALID_SOLVED
1.8490925519643042e-06,16.236549556495607,1.0,-4.1338601228921175e-29,1.1892736909850772e-27,0.03475953562436948,-1.1282284893601316e-21,15.472648951955044,16.23654979494538,1.1947873758215451e-12,2.7912836434660266,4.937245079130505,1.8478497974222944e-10,1.0,1.2676725926288612e-24,2.535258599958621e-24,0.5000170762262877,2.6236708508538753e-14,-1.7350716792208232e-06,0.05004228579941767,-0.29687013842625454,previous,1.8478497974222944e-10,-150.68726657994628,2.859579233177486,-5.203978565453323,VALID_SOLVED
8.162795374744292e-06,16.23654266704539,1.0,-1.4109472801785213e-28,4.0608855075150975e-27,0.03474481803457434,-1.2081770132455077e-21,15.472642638252225,16.236543481242556,1.1657134897901298e-12,2.7912757324711133,4.937245805613547,3.414548873833601e-10,1.0,1.2676393369976742e-24,2.5366777851368806e-24,0.49972422371699515,3.9513114623871535e-15,-5.92451950254258e-06,0.050042449361618044,-0.2968699635977316,previous,3.414548873833601e-10,-145.35393324661297,2.8595789087429204,-5.203973818810574,VALID_SOLVED
2.9719276707140807e-05,16.236519144659653,1.0,-4.816873983680784e-28,1.3866114417324374e-26,0.03473845548009155,-9.379204338847342e-22,15.472621081770887,16.236521924761224,1.4223940974239795e-12,2.7912487196810405,4.937248286554203,6.309573444801942e-10,1.0,1.2675257900585385e-24,2.5415236446366563e-24,0.4987267353319263,1.106367152119702e-14,-2.022955583314001e-05,0.050043007859399496,-0.2968693666370252,previous,6.309573444801942e-10,-140.02059991327963,2.859577802027091,-5.203957612126796,VALID_SOLVED
0.00010330228193922153,16.236438849131467,1.0,-1.644440753706967e-27,4.734607132524022e-26,0.03473235915205312,3.0268203507014165e-22,15.472547498765657,16.23644834175599,7.617362719634498e-12,2.791156479705671,4.937256761462238,1.1659144011798312e-09,1.0,1.2671381488988493e-24,2.5580698630097337e-24,0.4953493128635587,2.275954881521302e-14,-6.907435895975311e-05,0.05004491495488606,-0.2968673282835222,previous,1.1659144011798312e-09,-134.6872665799463,2.859574035748116,-5.20390228457577,VALID_SOLVED
0.0003542912615444038,16.2361649417047,1.0,-5.612108955202357e-27,1.6165955211483682e-25,0.0347156037597811,1.2068276447873611e-20,15.47229650978605,16.236197352776387,8.780164424645658e-11,2.790841481094796,4.93728574156915,2.1544346900318866e-09,1.0,1.2658153502188072e-24,2.6145653390851734e-24,0.48413988026847754,9.16703495429449e-15,-0.0002358521783296652,0.05005142772857821,-0.2968603682022862,previous,2.1544346900318866e-09,-129.35393324661294,2.859561322922247,-5.203713493627801,VALID_SOLVED
0.0012077314167768805,16.23523326617512,1.0,-1.9131839694712546e-26,5.519227089737071e-25,0.034663983531838985,-6.602199891138998e-22,15.47144306963082,16.235343912621154,1.2803803581818945e-12,2.7897657429327376,4.937385450376426,3.981071705534969e-09,1.0,1.261308289370172e-24,2.807444360435984e-24,0.44927276463434396,5.531820015663297e-15,-0.000805245705242541,0.05007368499442987,-0.2968366015590836,previous,3.981071705534969e-09,-124.02059991327963,2.859520286788055,-5.203070374828214,VALID_SOLVED
0.004083192814540837,16.23209090519066,1.0,-6.495837280490744e-26,1.8837489675550275e-24,0.03448356119829427,-9.542720706577961e-22,15.468567608233055,16.23246845122339,1.1624252446907419e-12,2.786089334463063,4.937733269890544,7.356422544596422e-09,1.0,1.2460308274583862e-24,3.4657216912821736e-24,0.3595299733942013,8.060595112803979e-15,-0.0027486654307775638,0.05014986619927016,-0.2967554393667162,previous,7.356422544596422e-09,-118.68726657994628,2.8594045967003088,-5.200891506565205,VALID_SOLVED
0.013477339574667013,16.2217880751763,1.0,-2.17554986533929e-25,6.422987622086624e-24,0.03387130714464188,-1.1958305841134241e-21,15.459173461472929,16.223074304463264,3.229172371712786e-12,2.773499665503168,4.938998136376759,1.3593563908785241e-08,1.0,1.1951584635723132e-24,5.709915079868556e-24,0.20931282634764267,1.4224235112958956e-15,-0.009375953307378282,0.05041207860616288,-0.29647817006056953,previous,1.3593563908785241e-08,-113.35393324661297,2.8592849552505006,-5.193634895015156,VALID_SOLVED
0.04159489033866848,16.19059474862066,1.0,-6.9499572968675065e-25,2.183594063290996e-23,0.031828064628426876,-1.2869426329675597e-21,15.431055910708926,16.194956753699262,1.1294132982117953e-12,2.7301209458107336,4.943890471981771,2.511886431509582e-08,1.0,1.0359874857403892e-24,1.333684219335094e-23,0.07767861917545062,3.856024909852553e-14,-0.03192994020911222,0.05132907445747488,-0.295529263764335,previous,2.511886431509582e-08,-108.02059991327963,2.861674822797014,-5.170429239593115,VALID_SOLVED
