compression_db,compression_model_depletion_only,external_manley_rowe_evaluable,external_manley_rowe_photon_flux,external_manley_rowe_photon_scale,external_manley_rowe_rel_err,external_supplied_power,gain_db,gain_vs_off_db,hb_residual_rel,idler_s21_imag,idler_s21_real,last_converged_signal_current_a,manley_rowe_evaluable,manley_rowe_photon_flux,manley_rowe_photon_scale,manley_rowe_rel_err,power_balance_rel_err,pump_depletion_db,pump_s21_imag,pump_s21_real,recovery_rung,signal_current_a,signal_power_dbm,signal_s21_imag,signal_s21_real,status
0.0,12.736948274110759,0.0,6.819018393184268e-34,1.702013907113588e-32,0.0,3.499174391787765e-23,11.509375051131048,12.73694827411388,1.1361780130961563e-12,-1.9225695125645488,-3.6999808274115704,1e-12,1.0,1.2675630444914109e-24,2.5344206891301455e-24,0.5001391639232787,6.638205270483337e-15,-2.4721558133933286e-11,0.0500398623916391,-0.2968704076274285,adaptive_first_point,1e-12,-196.02059991327963,-2.4798478108552575,2.829532727642345,VALID_SOLVED
-1.6555645743210334e-10,12.736948274270512,0.0,1.7355059250163509e-34,4.69074445705448e-32,0.0,1.374975302034464e-23,11.509375051296605,12.736948274279436,1.2293863712787533e-12,-1.9225695121043855,-3.6999808275598354,1.691271714490637e-12,1.0,1.2675630445437972e-24,2.5344207044367037e-24,0.5001391609233731,3.951312661000921e-15,-5.89039927945123e-11,0.05003986239322762,-0.2968704076259592,previous,1.691271714490637e-12,-191.45633220101325,-2.4798478107434327,2.829532727835708,VALID_SOLVED
4.601243830393287e-10,12.736948273628233,0.0,-5.427994500241779e-33,1.2824963638873818e-31,0.0,-2.417326435811441e-22,11.509375050670926,12.736948273653756,1.2595505029553512e-12,-1.922569512149873,-3.6999808272437065,2.860400012236098e-12,1.0,1.2675630446219767e-24,2.5344207480588487e-24,0.5001391523458851,2.686892609478837e-15,-1.6844836636664695e-10,0.050039862398329964,-0.2968704076212487,previous,2.860400012236098e-12,-186.89206448874685,-2.4798478107492743,2.829532727470208,VALID_SOLVED
4.476827797361693e-10,12.736948273593187,0.0,-2.9409322356018037e-32,3.5296217466540637e-31,0.0,-1.3495592843037054e-21,11.509375050683367,12.736948273666197,1.7832742335009892e-12,-1.9225695118890143,-3.6999808272658283,4.8377136328235846e-12,1.0,1.2675630448308503e-24,2.534420872820898e-24,0.5001391278079276,4.425470180309605e-15,-4.818687671104271e-10,0.050039862412906866,-0.2968704076077751,previous,4.8377136328235846e-12,-182.32779677648045,-2.4798478110084297,2.829532727250247,VALID_SOLVED
2.1752910583927587e-09,12.736948271729748,1.0,-9.032263412687877e-32,1.003412800177128e-30,0.09001542945329631,-4.1543932574743664e-21,11.509375048955757,12.736948271938589,3.801561203147934e-12,-1.922569510879703,-3.699980826830453,8.181888230000271e-12,1.0,1.2675630454309099e-24,2.5344212296927587e-24,0.5001390576200995,2.8449451158977173e-15,-1.3783179042548e-09,0.05003986245461272,-0.29687040756923544,previous,8.181888230000271e-12,-177.76352906421408,-2.4798478111802713,2.82953272610457,VALID_SOLVED
6.633367632957743e-09,12.73694826688315,1.0,-2.665142353246798e-31,2.862006610920152e-30,0.09312146041444465,-1.22699724033795e-20,11.509375044497682,12.736948267480512,1.0407764982434535e-11,-1.9225695075984015,-3.6999808259452487,1.383779613452332e-11,1.0,1.2675630471420965e-24,2.5344222504840368e-24,0.500138856853869,6.9543102831964785e-15,-3.942561832559477e-09,0.05003986257390377,-0.296870407458996,previous,1.383779613452332e-11,-173.1992613519477,-2.479847811505684,2.829532723251605,VALID_SOLVED
1.9597022671291597e-08,12.736948252808165,1.0,-7.7343779706233285e-31,8.175383241388288e-30,0.09460569299635584,-3.5623314758482635e-20,11.509375031534027,12.736948254516857,2.960461930221431e-11,-1.9225694981083974,-3.699980823360366,2.340347319320716e-11,1.0,1.2675630520488512e-24,2.5344251703673843e-24,0.5001382825854386,9.483150385751826e-16,-1.127732218719757e-08,0.050039862915123176,-0.29687040714366736,previous,2.340347319320716e-11,-168.6349936396813,-2.4798478123487255,2.829532715045926,VALID_SOLVED
5.6617253108015575e-08,12.73694821260908,1.0,-2.203528596605468e-30,2.33936789790005e-29,0.0941933331043604,-1.0147970717303018e-19,11.509374994513797,12.736948217496627,8.463294576307879e-11,-1.9225694709021102,-3.69998081602256,3.958163223251114e-11,1.0,1.2675630660693863e-24,2.534433522387004e-24,0.5001366399524096,1.5805250640892334e-15,-3.225762945646693e-08,0.05003986389115797,-0.29687040624170075,previous,3.958163223251114e-11,-164.0707259274149,-2.4798478147185326,2.829532691646024,VALID_SOLVED
2.396881342292545e-07,12.73694802044541,1.0,-2.2607313146417296e-31,7.299217644548995e-29,0.0030972241474811046,5.071179239160278e-22,11.509374811442916,12.736948034425746,1.3324822512212173e-12,-1.9225693309730425,-3.6999807825566258,6.694329500821697e-11,1.0,1.2675629655844786e-24,2.53445713227775e-24,0.5001319412513808,2.054682582909902e-15,-1.1077587380725618e-07,0.05003986754393085,-0.2968704028661167,previous,6.694329500821697e-11,-159.50645821514854,-2.4798478310048986,2.8295325719269653,VALID_SOLVED
6.862276134000922e-07,12.736947547896921,1.0,-6.781533758408312e-31,2.087553056873014e-28,0.003248556359360994,-4.1970891516421505e-23,11.509374364903437,12.736947587886267,1.1975723130413296e-12,-1.9225689929368204,-3.6999806992309736,1.132193013221996e-10,1.0,1.267562818746689e-24,2.5345249462243075e-24,0.5001185017472338,1.4224725563542106e-15,-3.168632609629185e-07,0.050039877131394093,-0.29687039400619675,previous,1.132193013221996e-10,-154.94219050288217,-2.4798478681498928,2.8295322821740485,VALID_SOLVED
