compression_db,compression_model_depletion_only,external_manley_rowe_evaluable,external_manley_rowe_photon_flux,external_manley_rowe_photon_scale,external_manley_rowe_rel_err,external_supplied_power,gain_db,gain_vs_off_db,hb_residual_rel,idler_s21_imag,idler_s21_real,last_converged_signal_current_a,manley_rowe_evaluable,manley_rowe_photon_flux,manley_rowe_photon_scale,manley_rowe_rel_err,power_balance_rel_err,pump_depletion_db,pump_s21_imag,pump_s21_real,recovery_rung,signal_current_a,signal_power_dbm,signal_s21_imag,signal_s21_real,status
0.0,16.214051625172473,0.0,5.265955042681234e-33,4.101833439122291e-32,0.0,3.0665249526187626e-22,15.437347128546431,16.214051625179422,1.2919339759306913e-12,2.6587904468589962,4.982706406402771,1e-12,1.0,1.2675630441077804e-24,2.5344206980705286e-24,0.5001391620076274,4.5835226867618746e-15,-5.0325965617048496e-11,0.050039862392470685,-0.2968704076263883,adaptive_first_point,1e-12,-196.02059991327963,2.7190422594613834,-5.2516622276293035,VALID_SOLVED
-1.2219167899729655e-09,16.21405162638147,0.0,-4.69097407003317e-33,9.757513228828922e-32,0.0,-1.338349460007974e-22,15.437347129768348,16.21405162640134,1.3579371153112748e-12,2.6587904482941997,4.982706406766324,1.691271714490637e-12,1.0,1.2675630437737185e-24,2.5344207306588118e-24,0.5001391554448897,9.48315038639803e-15,-1.199200738710715e-10,0.05003986239520509,-0.2968704076234812,previous,1.691271714490637e-12,-191.45633220101325,2.7190422608989326,-5.251662227821854,VALID_SOLVED
-3.4913938407044043e-10,16.214051625471722,0.0,-2.989833778897864e-32,2.6262363403493605e-31,0.0,-1.1640029534656074e-21,15.43734712889557,16.214051625528562,1.7776499123794293e-12,2.658790447280464,4.982706406710177,2.860400012236098e-12,1.0,1.2675630424182883e-24,2.534420823063675e-24,0.5001391366750311,2.370787596596015e-15,-3.4300207119031256e-10,0.05003986240398129,-0.29687040761416067,previous,2.860400012236098e-12,-186.89206448874685,2.719042260111332,-5.251662227560478,VALID_SOLVED
8.48132231112686e-10,16.2140516241687,0.0,-9.648050108816533e-32,7.402493504681719e-31,0.0,-3.8491027410635616e-21,15.437347127698295,16.21405162433129,3.6099875026513807e-12,2.658790446213855,4.982706406433636,4.8377136328235846e-12,1.0,1.2675630385220405e-24,2.5344210873592948e-24,0.5001390829819682,2.2127350901469153e-15,-9.811405021764585e-10,0.050039862429079054,-0.29687040758749994,previous,4.8377136328235846e-12,-182.32779677648045,2.719042260010576,-5.251662226694697,VALID_SOLVED
3.397570225160962e-09,16.21405162131678,1.0,-2.614459059676969e-31,2.1319361703384444e-30,0.12263308330014047,-1.032203698639038e-20,15.437347125148861,16.214051621781852,9.867176256647798e-12,2.6587904433639324,4.982706406365138,8.181888230000271e-12,1.0,1.2675630273800339e-24,2.5344218433534044e-24,0.5001389293989298,1.3118358034283607e-14,-2.8064217616474707e-09,0.05003986250087623,-0.29687040751124016,previous,8.181888230000271e-12,-177.76352906421408,2.7190422598264674,-5.251662224835376,VALID_SOLVED
9.75671810010681e-09,16.214051614092412,1.0,-7.57537102610027e-31,6.0884930084751626e-30,0.12442111727081526,-2.998494023139962e-20,15.437347118789713,16.214051615422704,2.804429966907847e-11,2.65879043551219,4.982706406716162,1.383779613452332e-11,1.0,1.2675629955082147e-24,2.5344240057976783e-24,0.5001384900902819,3.161050128633544e-15,-8.027486231299008e-09,0.05003986270623855,-0.29687040729310676,previous,1.383779613452332e-11,-173.1992613519477,2.719042259554299,-5.2516622201007515,VALID_SOLVED
2.8799824747238745e-08,16.214051592574425,1.0,-2.1740070773192235e-30,1.7408377456284708e-29,0.12488280902562643,-8.610793860522944e-20,15.437347099746606,16.214051596379598,8.014655736159841e-11,2.658790412948281,4.982706407110349,2.340347319320716e-11,1.0,1.2675629043482852e-24,2.5344301912596236e-24,0.5001372334971674,7.586520307968919e-15,-2.2961819112765625e-08,0.05003986329365632,-0.29687040666915787,previous,2.340347319320716e-11,-168.6349936396813,2.719042258667708,-5.251662205959495,VALID_SOLVED
1.1791415843731556e-07,16.214051496380947,1.0,-1.884905717583123e-30,5.412854619697123e-29,0.034822766359252286,-4.835550513611242e-23,15.43734701063227,16.214051507265264,1.2861634357112728e-12,2.6587902984272183,4.982706417026221,3.958163223251114e-11,1.0,1.2675624164690702e-24,2.5344474318810558e-24,0.5001336388059511,9.483150383678851e-16,-7.885311426036878e-08,0.050039865492057745,-0.2968704043340466,previous,3.958163223251114e-11,-164.0707259274149,2.7190422565789776,-5.251662138717263,VALID_SOLVED
3.3798377785387856e-07,16.21405125606215,1.0,-5.384543662936112e-30,1.5483632745477144e-28,0.03477571285400687,1.9485003308333627e-22,15.437346790562652,16.214051287195645,1.1527058437868563e-12,2.6587900208874156,4.982706436701659,6.694329500821697e-11,1.0,1.2675612480641396e-24,2.5344971992249855e-24,0.50012335718964,2.5288401009615645e-15,-2.2555148682101844e-07,0.050039871262209,-0.29687039820506145,previous,6.694329500821697e-11,-159.50645821514854,2.7190422502454177,-5.251661973269799,VALID_SOLVED
9.675593162228324e-07,16.214050568565867,1.0,-1.5409299949943e-29,4.428864210051632e-28,0.034792893209438354,2.0781413893742353e-22,15.437346160987113,16.214050657620106,1.2401094340281098e-12,2.658789226908659,4.982706492997673,1.132193013221996e-10,1.0,1.2675579059691367e-24,2.534639553725569e-24,0.500093949889641,6.796257760934836e-15,-6.451674110508065e-07,0.05003988776716829,-0.2968703806737124,previous,1.132193013221996e-10,-154.94219050288217,2.719042232028246,-5.251661500008232,VALID_SOLVED
