compression_db,compression_model_depletion_only,external_manley_rowe_evaluable,external_manley_rowe_photon_flux,external_manley_rowe_photon_scale,external_manley_rowe_rel_err,external_supplied_power,gain_db,gain_vs_off_db,hb_residual_rel,idler_s21_imag,idler_s21_real,last_converged_signal_current_a,manley_rowe_evaluable,manley_rowe_photon_flux,manley_rowe_photon_scale,manley_rowe_rel_err,power_balance_rel_err,pump_depletion_db,pump_s21_imag,pump_s21_real,recovery_rung,signal_current_a,signal_power_dbm,signal_s21_imag,signal_s21_real,status
0.0,13.644532360225348,0.0,-1.0637188772451182e-33,2.4022346785541345e-32,0.0,-4.689098498921846e-23,13.581170618883608,13.644532360229192,1.23110432376835e-12,2.5807109285873513,-4.322547571947627,1e-12,1.0,1.2675630444863796e-24,2.5344206934932058e-24,0.5001391630602932,1.058951793148519e-14,-3.922373537079693e-11,0.050039862391859605,-0.2968704076268815,adaptive_first_point,1e-12,-196.02059991327963,2.20204926937498,4.237988568981088,VALID_SOLVED
3.6850167361990316e-10,13.644532359849693,0.0,-7.795313976832607e-33,6.396086854391406e-32,0.0,-3.6321418031697385e-22,13.581170618515106,13.64453235986069,1.2813006169307311e-12,2.5807109280169467,-4.322547571874658,1.691271714490637e-12,1.0,1.2675630445871507e-24,2.5344207170266178e-24,0.5001391584560023,2.0546825837202294e-15,-9.345590967768658e-11,0.05003986239375416,-0.29687040762465594,previous,1.691271714490637e-12,-191.45633220101325,2.2020492688548194,4.237988569023022,VALID_SOLVED
5.331131092134456e-10,13.644532359664623,0.0,-1.7873746647251678e-32,1.8737763870429035e-31,0.0,-8.296678973798447e-22,13.581170618350493,13.644532359696079,1.317507502454572e-12,2.5807109284314196,-4.322547571502883,2.860400012236098e-12,1.0,1.2675630447231627e-24,2.5344207840483465e-24,0.5001391452836913,2.6868926094778822e-15,-2.673310461887013e-10,0.05003986239982544,-0.2968704076175209,previous,2.860400012236098e-12,-186.89206448874685,2.202049269045306,4.237988568822045,VALID_SOLVED
1.0417338103252405e-09,13.644532359097479,0.0,-4.662486454552526e-32,5.404762005492817e-31,0.0,-2.160234582589699e-21,13.581170617841874,13.644532359187458,2.0350435324336333e-12,2.5807109283921297,-4.322547571111943,4.8377136328235846e-12,1.0,1.2675630451189386e-24,2.5344209757637764e-24,0.5001391076069927,1.1853937982960064e-14,-7.647162902912896e-10,0.05003986241718412,-0.2968704075971122,previous,4.8377136328235846e-12,-182.32779677648045,2.2020492684000272,4.237988568842166,VALID_SOLVED
2.9180391436511854e-09,13.644532357053777,1.0,-1.4595764396113918e-31,1.5333862490739798e-30,0.09518648288993317,-6.776103038896685e-21,13.581170615965569,13.644532357311153,4.850917941583351e-12,2.580710928839946,-4.322547569545116,8.181888230000271e-12,1.0,1.2675630462697274e-24,2.5344215241655624e-24,0.5001389998402346,3.002997622327815e-15,-2.1873489686186076e-09,0.05003986246685485,-0.2968704075387349,previous,8.181888230000271e-12,-177.76352906421408,2.2020492669086322,4.237988568454448,VALID_SOLVED
7.2459229727428465e-09,13.644532352247069,1.0,-4.118572023220673e-31,4.3917380849052724e-30,0.09378000107466583,-1.9115466657667263e-20,13.581170611637685,13.64453235298327,1.3518428913273926e-11,2.580710930192919,-4.3225475656929015,1.383779613452332e-11,1.0,1.2675630495424418e-24,2.5344230927951264e-24,0.5001386915806906,6.322100257399217e-16,-6.25669116516292e-09,0.05003986260892638,-0.2968704073717521,previous,1.383779613452332e-11,-173.1992613519477,2.202049262912307,4.237988567849179,VALID_SOLVED
1.9822227415033922e-08,13.644532338301138,1.0,-1.1708995051838318e-30,1.2569304471892711e-29,0.09315547314508767,-5.43381846847966e-20,13.581170599061378,13.644532340406965,3.8531169755843953e-11,2.580710934204862,-4.3225475544040854,2.340347319320716e-11,1.0,1.2675630589026658e-24,2.5344275797017374e-24,0.5001378098370592,1.4066673071866503e-14,-1.7896667259265087e-08,0.05003986301530131,-0.2968704068941146,previous,2.340347319320716e-11,-168.6349936396813,2.2020492515726833,4.237988565948377,VALID_SOLVED
8.253699590454744e-08,13.644532271668693,1.0,-1.0828931229071912e-31,3.919418972321161e-29,0.0027628919759652014,8.217905230427655e-23,13.581170536346612,13.644532277692196,1.2242558524462337e-12,2.5807109566821977,-4.3225474967062265,3.958163223251114e-11,1.0,1.2675630078333275e-24,2.5344402588901587e-24,0.5001352876190494,3.1610501282723383e-16,-6.145889663855542e-08,0.05003986453615828,-0.2968704051065698,previous,3.958163223251114e-11,-164.0707259274149,2.2020491927400974,4.2379885576567595,VALID_SOLVED
2.3524446923772757e-07,13.64453210775509,1.0,-2.9947499531626825e-31,1.121213324188788e-28,0.0026709903356967523,7.215990238472857e-22,13.581170383639137,13.644532124984723,1.4016655502700638e-12,2.580711009881235,-4.322547357122545,6.694329500821697e-11,1.0,1.2675629396055478e-24,2.5344766816059646e-24,0.5001280733040163,9.008992862768434e-15,-1.757970284899102e-07,0.05003986852795795,-0.29687040041478746,previous,6.694329500821697e-11,-159.50645821514854,2.202049050756318,4.237988536806781,VALID_SOLVED
6.719434377799871e-07,13.644531639002121,1.0,-8.963640508109275e-31,3.206720813152398e-28,0.0027952668880137027,1.805633258898437e-22,13.58116994694017,13.644531688285754,1.2584330396771275e-12,2.5807111620619634,-4.322546957916424,1.132193013221996e-10,1.0,1.2675627444368612e-24,2.534580865117735e-24,0.5001074386229856,1.0905622929418594e-14,-5.028497920278596e-07,0.05003987994610168,-0.29687038699441454,previous,1.132193013221996e-10,-154.94219050288217,2.2020486446509104,4.237988477219872,VALID_SOLVED
